order_id,Warehouse_block,shipment_mode,care_calls,customer_rating,product_cost,Prior_purchases,product_importance,Gender,discount_pct,weight_gms,on_time,estimated_revenue,gross_margin,discount_impact,shipping_cost,return_loss,net_margin,net_margin_rate,delivery_status,discount_bucket
5683,D,Ship,2,2,182,3,high,M,6,4112,1,193.62,11.62,11.62,8.22,16.24,-24.46,-12.63,Livré à temps,1-10%
5684,F,Ship,4,1,183,3,medium,F,4,4789,0,190.62,7.62,7.62,9.58,15.99,-25.57,-13.41,Livré en retard,1-10%
5685,A,Ship,3,1,212,3,medium,M,10,5759,0,235.56,23.56,23.56,11.52,19.76,-31.28,-13.28,Livré en retard,1-10%
5686,B,Ship,4,3,235,6,medium,M,2,4689,0,239.8,4.8,4.8,9.38,20.12,-29.5,-12.3,Livré en retard,1-10%
5687,C,Ship,5,5,210,4,medium,M,9,5081,1,230.77,20.77,20.77,10.16,19.36,-29.52,-12.79,Livré à temps,1-10%
5688,F,Ship,5,2,111,4,medium,F,7,4424,0,119.35,8.35,8.35,8.85,10.01,-18.86,-15.8,Livré en retard,1-10%
5689,D,Ship,5,1,270,4,medium,F,7,5149,0,290.32,20.32,20.32,10.3,24.36,-34.66,-11.94,Livré en retard,1-10%
5690,F,Ship,4,4,135,2,low,M,4,4684,0,140.62,5.62,5.62,9.37,11.8,-21.17,-15.05,Livré en retard,1-10%
5691,A,Ship,3,5,143,3,low,F,10,5021,0,158.89,15.89,15.89,10.04,13.33,-23.37,-14.71,Livré en retard,1-10%
5692,B,Ship,4,1,216,2,low,F,5,5059,0,227.37,11.37,11.37,10.12,19.08,-29.2,-12.84,Livré en retard,1-10%
5693,C,Ship,5,1,136,3,low,M,10,5308,0,151.11,15.11,15.11,10.62,12.68,-23.3,-15.42,Livré en retard,1-10%
5694,F,Ship,3,3,145,3,low,F,10,5696,0,161.11,16.11,16.11,11.39,13.52,-24.91,-15.46,Livré en retard,1-10%
5695,D,Ship,5,3,142,4,medium,F,4,5116,1,147.92,5.92,5.92,10.23,12.41,-22.64,-15.31,Livré à temps,1-10%
5696,F,Ship,4,2,175,3,medium,M,7,4874,1,188.17,13.17,13.17,9.75,15.79,-25.54,-13.57,Livré à temps,1-10%
5697,A,Ship,3,1,183,2,low,M,5,5329,1,192.63,9.63,9.63,10.66,16.16,-26.82,-13.92,Livré à temps,1-10%
5698,B,Ship,3,1,191,5,medium,M,2,4956,1,194.9,3.9,3.9,9.91,16.35,-26.26,-13.47,Livré à temps,1-10%
5699,C,Ship,3,4,247,3,low,F,9,4157,0,271.43,24.43,24.43,8.31,22.77,-31.08,-11.45,Livré en retard,1-10%
5700,F,Ship,3,1,170,2,low,F,2,5662,1,173.47,3.47,3.47,11.32,14.55,-25.87,-14.91,Livré à temps,1-10%
5701,D,Ship,3,2,275,2,low,F,5,5393,1,289.47,14.47,14.47,10.79,24.29,-35.08,-12.12,Livré à temps,1-10%
5702,F,Ship,4,4,147,4,low,F,8,5882,0,159.78,12.78,12.78,11.76,13.41,-25.17,-15.75,Livré en retard,1-10%
5703,A,Ship,4,4,188,3,low,M,6,4174,1,200.0,12.0,12.0,8.35,16.78,-25.13,-12.56,Livré à temps,1-10%
5704,B,Ship,5,5,248,2,low,M,4,5587,0,258.33,10.33,10.33,11.17,21.67,-32.84,-12.71,Livré en retard,1-10%
5705,C,Ship,3,1,245,2,low,F,8,4594,1,266.3,21.3,21.3,9.19,22.34,-31.53,-11.84,Livré à temps,1-10%
5706,F,Ship,4,5,164,3,high,M,3,4454,0,169.07,5.07,5.07,8.91,14.18,-23.09,-13.66,Livré en retard,1-10%
5707,D,Ship,4,2,260,3,medium,F,3,4661,1,268.04,8.04,8.04,9.32,22.49,-31.81,-11.87,Livré à temps,1-10%
5708,F,Ship,4,4,149,2,medium,F,9,4605,0,163.74,14.74,14.74,9.21,13.74,-22.95,-14.02,Livré en retard,1-10%
5709,A,Ship,3,2,174,3,low,M,3,4132,0,179.38,5.38,5.38,8.26,15.05,-23.31,-12.99,Livré en retard,1-10%
5710,B,Ship,4,5,242,2,low,F,1,5682,1,244.44,2.44,2.44,11.36,20.51,-31.87,-13.04,Livré à temps,1-10%
5711,C,Ship,4,1,134,3,medium,M,7,4933,1,144.09,10.09,10.09,9.87,12.09,-21.96,-15.24,Livré à temps,1-10%
5712,F,Ship,4,5,189,3,medium,F,3,5193,0,194.85,5.85,5.85,10.39,16.35,-26.74,-13.72,Livré en retard,1-10%
5713,D,Ship,6,5,263,7,high,M,7,5216,1,282.8,19.8,19.8,10.43,23.73,-34.16,-12.08,Livré à temps,1-10%
5714,F,Ship,5,2,280,3,high,F,8,5858,1,304.35,24.35,24.35,11.72,25.53,-37.25,-12.24,Livré à temps,1-10%
5715,A,Ship,4,2,258,7,medium,M,3,4538,1,265.98,7.98,7.98,9.08,22.32,-31.4,-11.81,Livré à temps,1-10%
5716,B,Ship,4,4,179,3,high,F,1,5242,1,180.81,1.81,1.81,10.48,15.17,-25.65,-14.19,Livré à temps,1-10%
5717,C,Ship,5,1,250,4,medium,M,10,5306,1,277.78,27.78,27.78,10.61,23.31,-33.92,-12.21,Livré à temps,1-10%
5718,F,Ship,4,4,212,2,medium,M,5,4774,1,223.16,11.16,11.16,9.55,18.72,-28.27,-12.67,Livré à temps,1-10%
5719,D,Ship,4,3,236,3,low,M,4,4257,1,245.83,9.83,9.83,8.51,20.63,-29.14,-11.85,Livré à temps,1-10%
5720,F,Ship,3,1,239,8,high,M,6,5023,1,254.26,15.26,15.26,10.05,21.33,-31.38,-12.34,Livré à temps,1-10%
5721,A,Ship,6,3,305,4,low,M,3,1276,0,314.43,9.43,9.43,2.55,26.38,-28.93,-9.2,Livré en retard,1-10%
5722,B,Ship,6,3,309,4,low,M,5,1712,0,325.26,16.26,16.26,3.42,27.29,-30.71,-9.44,Livré en retard,1-10%
5723,C,Ship,6,3,266,4,medium,M,8,1983,1,289.13,23.13,23.13,3.97,24.26,-28.23,-9.76,Livré à temps,1-10%
5724,F,Ship,4,5,233,4,low,F,6,1495,0,247.87,14.87,14.87,2.99,20.8,-23.79,-9.6,Livré en retard,1-10%
5725,D,Ship,5,5,287,4,low,M,4,1509,1,298.96,11.96,11.96,3.02,25.08,-28.1,-9.4,Livré à temps,1-10%
5726,F,Ship,6,2,268,4,low,F,7,1274,0,288.17,20.17,20.17,2.55,24.18,-26.73,-9.28,Livré en retard,1-10%
5727,A,Ship,6,4,290,4,medium,M,10,1366,0,322.22,32.22,32.22,2.73,27.03,-29.76,-9.24,Livré en retard,1-10%
5728,B,Road,7,5,291,4,high,M,6,1135,0,309.57,18.57,18.57,1.14,25.97,-27.11,-8.76,Livré en retard,1-10%
5729,C,Road,5,5,227,5,medium,F,3,1687,0,234.02,7.02,7.02,1.69,19.63,-21.32,-9.11,Livré en retard,1-10%
5730,F,Road,4,5,175,3,medium,F,5,4194,0,184.21,9.21,9.21,4.19,15.46,-19.65,-10.67,Livré en retard,1-10%
5731,D,Road,3,3,183,2,low,M,6,5015,0,194.68,11.68,11.68,5.01,16.33,-21.34,-10.96,Livré en retard,1-10%
5732,F,Road,3,4,191,5,medium,F,4,4243,1,198.96,7.96,7.96,4.24,16.69,-20.93,-10.52,Livré à temps,1-10%
5733,A,Road,3,4,247,3,low,M,10,5749,1,274.44,27.44,27.44,5.75,23.03,-28.78,-10.49,Livré à temps,1-10%
5734,B,Road,3,2,170,2,low,M,2,4214,1,173.47,3.47,3.47,4.21,14.55,-18.76,-10.81,Livré à temps,1-10%
5735,C,Road,3,5,275,2,low,F,7,4619,0,295.7,20.7,20.7,4.62,24.81,-29.43,-9.95,Livré en retard,1-10%
5736,F,Road,4,3,147,4,low,F,7,4865,0,158.06,11.06,11.06,4.87,13.26,-18.13,-11.47,Livré en retard,1-10%
5737,D,Road,4,5,188,3,low,M,4,4632,0,195.83,7.83,7.83,4.63,16.43,-21.06,-10.75,Livré en retard,1-10%
5738,F,Road,5,1,248,2,low,F,6,5281,0,263.83,15.83,15.83,5.28,22.14,-27.42,-10.39,Livré en retard,1-10%
5739,A,Road,3,3,245,2,low,F,4,4719,1,255.21,10.21,10.21,4.72,21.41,-26.13,-10.24,Livré à temps,1-10%
5740,B,Road,4,5,164,3,high,M,7,4657,0,176.34,12.34,12.34,4.66,14.79,-19.45,-11.03,Livré en retard,1-10%
5741,C,Road,4,1,260,3,medium,M,9,5886,1,285.71,25.71,25.71,5.89,23.97,-29.86,-10.45,Livré à temps,1-10%
5742,F,Road,4,2,149,2,medium,M,8,5460,1,161.96,12.96,12.96,5.46,13.59,-19.05,-11.76,Livré à temps,1-10%
5743,D,Road,3,1,174,3,low,M,7,4318,1,187.1,13.1,13.1,4.32,15.7,-20.02,-10.7,Livré à temps,1-10%
5744,F,Road,4,1,242,2,low,F,2,5825,0,246.94,4.94,4.94,5.83,20.72,-26.55,-10.75,Livré en retard,1-10%
5745,A,Road,4,5,134,3,medium,F,4,5423,0,139.58,5.58,5.58,5.42,11.71,-17.13,-12.27,Livré en retard,1-10%
5746,B,Road,4,3,189,3,medium,F,4,4410,0,196.88,7.88,7.88,4.41,16.52,-20.93,-10.63,Livré en retard,1-10%
5747,C,Road,6,5,263,7,high,M,9,5991,1,289.01,26.01,26.01,5.99,24.25,-30.24,-10.46,Livré à temps,1-10%
5748,F,Road,5,3,280,3,high,M,2,5273,0,285.71,5.71,5.71,5.27,23.97,-29.24,-10.23,Livré en retard,1-10%
5749,D,Road,4,4,258,7,medium,M,8,5069,0,280.43,22.43,22.43,5.07,23.53,-28.6,-10.2,Livré en retard,1-10%
5750,F,Flight,4,1,179,3,high,M,5,4129,0,188.42,9.42,9.42,20.64,15.81,-36.45,-19.35,Livré en retard,1-10%
5751,A,Flight,5,4,250,4,medium,M,4,4531,0,260.42,10.42,10.42,22.66,21.85,-44.51,-17.09,Livré en retard,1-10%
5752,B,Flight,4,1,212,2,medium,F,7,5864,0,227.96,15.96,15.96,29.32,19.13,-48.45,-21.25,Livré en retard,1-10%
5753,C,Flight,4,4,236,3,low,M,10,4347,1,262.22,26.22,26.22,21.73,22.0,-43.73,-16.68,Livré à temps,1-10%
5754,F,Flight,3,4,239,8,high,M,4,4192,0,248.96,9.96,9.96,20.96,20.89,-41.85,-16.81,Livré en retard,1-10%
5755,D,Flight,6,4,305,4,low,F,7,1172,1,327.96,22.96,22.96,5.86,27.52,-33.38,-10.18,Livré à temps,1-10%
5756,F,Flight,6,1,309,4,low,F,6,1866,1,328.72,19.72,19.72,9.33,27.58,-36.91,-11.23,Livré à temps,1-10%
5757,A,Flight,6,1,266,4,medium,F,2,1862,1,271.43,5.43,5.43,9.31,22.77,-32.08,-11.82,Livré à temps,1-10%
5758,B,Flight,4,2,233,4,low,M,7,1861,0,250.54,17.54,17.54,9.3,21.02,-30.32,-12.1,Livré en retard,1-10%
5759,C,Flight,5,1,287,4,low,F,4,1579,0,298.96,11.96,11.96,7.9,25.08,-32.98,-11.03,Livré en retard,1-10%
5760,F,Flight,6,5,268,4,low,F,2,1324,0,273.47,5.47,5.47,6.62,22.94,-29.56,-10.81,Livré en retard,1-10%
5761,D,Flight,6,1,290,4,medium,M,6,1505,1,308.51,18.51,18.51,7.53,25.88,-33.41,-10.83,Livré à temps,1-10%
5762,F,Flight,7,3,244,5,medium,F,10,1913,1,271.11,27.11,27.11,9.56,22.75,-32.31,-11.92,Livré à temps,1-10%
5763,A,Flight,6,3,245,4,low,M,2,1158,1,250.0,5.0,5.0,5.79,20.98,-26.77,-10.71,Livré à temps,1-10%
5764,B,Flight,5,4,219,5,low,M,5,1867,0,230.53,11.53,11.53,9.34,19.34,-28.68,-12.44,Livré en retard,1-10%
5765,C,Flight,6,3,257,4,low,F,4,1358,1,267.71,10.71,10.71,6.79,22.46,-29.25,-10.93,Livré à temps,1-10%
5766,F,Flight,6,1,250,4,low,F,2,1783,1,255.1,5.1,5.1,8.92,21.4,-30.32,-11.89,Livré à temps,1-10%
5767,D,Flight,6,1,249,4,medium,M,2,1189,1,254.08,5.08,5.08,5.95,21.32,-27.27,-10.73,Livré à temps,1-10%
5768,F,Flight,5,4,259,5,low,F,2,1627,1,264.29,5.29,5.29,8.13,22.17,-30.3,-11.46,Livré à temps,1-10%
5769,A,Flight,6,4,266,4,low,M,3,1503,1,274.23,8.23,8.23,7.52,23.01,-30.53,-11.13,Livré à temps,1-10%
5770,B,Flight,6,5,244,4,medium,F,4,1648,1,254.17,10.17,10.17,8.24,21.32,-29.56,-11.63,Livré à temps,1-10%
5771,C,Flight,4,2,239,6,low,F,7,1934,0,256.99,17.99,17.99,9.67,21.56,-31.23,-12.15,Livré en retard,1-10%
5772,F,Ship,4,2,270,5,low,M,6,1520,0,287.23,17.23,17.23,3.04,24.1,-27.14,-9.45,Livré en retard,1-10%
5773,D,Ship,6,4,270,4,low,F,10,1199,1,300.0,30.0,30.0,2.4,25.17,-27.57,-9.19,Livré à temps,1-10%
5774,F,Ship,6,5,257,4,medium,F,1,1957,1,259.6,2.6,2.6,3.91,21.78,-25.69,-9.9,Livré à temps,1-10%
5775,A,Ship,4,2,243,5,medium,F,4,1633,1,253.12,10.12,10.12,3.27,21.24,-24.51,-9.68,Livré à temps,1-10%
5776,B,Ship,5,2,264,6,medium,M,10,1659,1,293.33,29.33,29.33,3.32,24.61,-27.93,-9.52,Livré à temps,1-10%
5777,C,Ship,5,4,224,6,low,F,6,1049,1,238.3,14.3,14.3,2.1,19.99,-22.09,-9.27,Livré à temps,1-10%
5778,F,Ship,6,5,304,4,low,M,8,1755,1,330.43,26.43,26.43,3.51,27.72,-31.23,-9.45,Livré à temps,1-10%
5779,D,Ship,4,2,243,5,medium,F,8,1922,0,264.13,21.13,21.13,3.84,22.16,-26.0,-9.84,Livré en retard,1-10%
5780,F,Ship,6,3,272,4,low,M,5,1355,1,286.32,14.32,14.32,2.71,24.02,-26.73,-9.34,Livré à temps,1-10%
5781,A,Ship,5,4,269,5,low,F,4,1537,1,280.21,11.21,11.21,3.07,23.51,-26.58,-9.49,Livré à temps,1-10%
5782,B,Ship,7,3,267,4,low,M,7,1384,0,287.1,20.1,20.1,2.77,24.09,-26.86,-9.36,Livré en retard,1-10%
5783,C,Ship,6,1,251,4,low,M,2,1679,0,256.12,5.12,5.12,3.36,21.49,-24.85,-9.7,Livré en retard,1-10%
5784,F,Ship,4,3,249,5,low,F,3,1012,1,256.7,7.7,7.7,2.02,21.54,-23.56,-9.18,Livré à temps,1-10%
5785,D,Ship,7,2,284,4,low,F,6,1550,1,302.13,18.13,18.13,3.1,25.35,-28.45,-9.42,Livré à temps,1-10%
5786,F,Ship,4,1,254,5,medium,F,3,1880,1,261.86,7.86,7.86,3.76,21.97,-25.73,-9.83,Livré à temps,1-10%
5787,A,Ship,6,5,269,4,low,M,5,1264,1,283.16,14.16,14.16,2.53,23.76,-26.29,-9.28,Livré à temps,1-10%
5788,B,Ship,7,5,265,4,low,F,9,1393,0,291.21,26.21,26.21,2.79,24.43,-27.22,-9.35,Livré en retard,1-10%
5789,C,Ship,5,3,220,6,medium,F,6,1830,1,234.04,14.04,14.04,3.66,19.64,-23.3,-9.96,Livré à temps,1-10%
5790,F,Ship,4,4,217,5,medium,F,4,1503,0,226.04,9.04,9.04,3.01,18.96,-21.97,-9.72,Livré en retard,1-10%
5791,D,Ship,7,4,285,4,medium,F,2,1017,1,290.82,5.82,5.82,2.03,24.4,-26.43,-9.09,Livré à temps,1-10%
5792,F,Ship,5,1,265,5,medium,F,3,1514,1,273.2,8.2,8.2,3.03,22.92,-25.95,-9.5,Livré à temps,1-10%
5793,A,Ship,5,1,240,5,medium,M,1,1200,0,242.42,2.42,2.42,2.4,20.34,-22.74,-9.38,Livré en retard,1-10%
5794,B,Ship,5,5,247,3,low,M,1,5226,0,249.49,2.49,2.49,10.45,20.93,-31.38,-12.58,Livré en retard,1-10%
5795,C,Ship,5,4,179,6,medium,F,8,4615,1,194.57,15.57,15.57,9.23,16.32,-25.55,-13.13,Livré à temps,1-10%
5796,F,Ship,4,5,142,2,medium,F,9,5425,1,156.04,14.04,14.04,10.85,13.09,-23.94,-15.34,Livré à temps,1-10%
5797,D,Ship,4,3,207,5,high,F,6,4145,0,220.21,13.21,13.21,8.29,18.48,-26.77,-12.16,Livré en retard,1-10%
5798,F,Ship,3,1,183,3,medium,M,7,5849,1,196.77,13.77,13.77,11.7,16.51,-28.21,-14.34,Livré à temps,1-10%
5799,A,Ship,4,3,167,2,medium,F,2,5544,0,170.41,3.41,3.41,11.09,14.3,-25.39,-14.9,Livré en retard,1-10%
5800,B,Ship,4,3,175,3,low,F,2,5208,0,178.57,3.57,3.57,10.42,14.98,-25.4,-14.22,Livré en retard,1-10%
5801,C,Ship,3,5,183,2,low,M,8,5881,1,198.91,15.91,15.91,11.76,16.69,-28.45,-14.3,Livré à temps,1-10%
5802,F,Ship,6,5,176,3,low,F,10,5307,0,195.56,19.56,19.56,10.61,16.41,-27.02,-13.82,Livré en retard,1-10%
5803,D,Ship,3,4,187,3,low,M,7,5417,0,201.08,14.08,14.08,10.83,16.87,-27.7,-13.78,Livré en retard,1-10%
5804,F,Ship,4,5,143,3,medium,F,8,4142,1,155.43,12.43,12.43,8.28,13.04,-21.32,-13.72,Livré à temps,1-10%
5805,A,Ship,4,3,136,3,low,F,7,5976,0,146.24,10.24,10.24,11.95,12.27,-24.22,-16.56,Livré en retard,1-10%
5806,B,Ship,3,3,178,3,low,M,3,5396,1,183.51,5.51,5.51,10.79,15.4,-26.19,-14.27,Livré à temps,1-10%
5807,C,Ship,4,4,208,2,medium,F,6,4983,1,221.28,13.28,13.28,9.97,18.57,-28.54,-12.9,Livré à temps,1-10%
5808,F,Ship,4,1,171,2,medium,M,1,5635,0,172.73,1.73,1.73,11.27,14.49,-25.76,-14.91,Livré en retard,1-10%
5809,D,Ship,2,1,197,4,low,M,5,4614,0,207.37,10.37,10.37,9.23,17.4,-26.63,-12.84,Livré en retard,1-10%
5810,F,Ship,5,1,179,3,low,F,7,5814,0,192.47,13.47,13.47,11.63,16.15,-27.78,-14.43,Livré en retard,1-10%
5811,A,Ship,6,4,197,5,medium,M,4,5889,1,205.21,8.21,8.21,11.78,17.22,-29.0,-14.13,Livré à temps,1-10%
5812,B,Ship,5,4,285,2,low,M,2,4505,1,290.82,5.82,5.82,9.01,24.4,-33.41,-11.49,Livré à temps,1-10%
5813,C,Ship,6,1,141,5,low,F,9,5113,0,154.95,13.95,13.95,10.23,13.0,-23.23,-14.99,Livré en retard,1-10%
5814,F,Ship,4,5,274,3,medium,M,5,4773,0,288.42,14.42,14.42,9.55,24.2,-33.75,-11.7,Livré en retard,1-10%
5815,D,Ship,5,2,287,3,medium,F,3,4903,1,295.88,8.88,8.88,9.81,24.82,-34.63,-11.7,Livré à temps,1-10%
5816,F,Ship,5,3,218,3,medium,F,4,4198,1,227.08,9.08,9.08,8.4,19.05,-27.45,-12.09,Livré à temps,1-10%
5817,A,Ship,3,1,213,3,high,F,6,5535,0,226.6,13.6,13.6,11.07,19.01,-30.08,-13.27,Livré en retard,1-10%
5818,B,Ship,2,1,207,4,low,M,1,5742,0,209.09,2.09,2.09,11.48,17.54,-29.02,-13.88,Livré en retard,1-10%
5819,C,Ship,5,5,273,4,low,M,7,4064,1,293.55,20.55,20.55,8.13,24.63,-32.76,-11.16,Livré à temps,1-10%
5820,F,Ship,3,3,185,3,low,M,6,5995,1,196.81,11.81,11.81,11.99,16.51,-28.5,-14.48,Livré à temps,1-10%
5821,D,Ship,3,1,192,3,low,F,4,5179,0,200.0,8.0,8.0,10.36,16.78,-27.14,-13.57,Livré en retard,1-10%
5822,F,Ship,4,4,276,2,medium,F,3,4306,1,284.54,8.54,8.54,8.61,23.87,-32.48,-11.41,Livré à temps,1-10%
5823,A,Ship,5,2,229,2,medium,M,1,5724,0,231.31,2.31,2.31,11.45,19.41,-30.86,-13.34,Livré en retard,1-10%
5824,B,Ship,3,5,248,2,high,M,3,5287,1,255.67,7.67,7.67,10.57,21.45,-32.02,-12.52,Livré à temps,1-10%
5825,C,Ship,3,4,267,3,high,F,2,5204,1,272.45,5.45,5.45,10.41,22.86,-33.27,-12.21,Livré à temps,1-10%
5826,F,Ship,4,4,272,3,low,M,9,5458,0,298.9,26.9,26.9,10.92,25.08,-36.0,-12.04,Livré en retard,1-10%
5827,D,Ship,3,3,153,3,low,M,8,5487,0,166.3,13.3,13.3,10.97,13.95,-24.92,-14.98,Livré en retard,1-10%
5828,F,Ship,4,2,246,4,medium,M,7,5056,1,264.52,18.52,18.52,10.11,22.19,-32.3,-12.21,Livré à temps,1-10%
5829,A,Ship,3,3,261,4,low,F,9,4529,1,286.81,25.81,25.81,9.06,24.06,-33.12,-11.55,Livré à temps,1-10%
5830,B,Ship,4,5,207,2,low,F,3,5270,1,213.4,6.4,6.4,10.54,17.9,-28.44,-13.33,Livré à temps,1-10%
5831,C,Ship,3,1,133,3,medium,M,8,4634,0,144.57,11.57,11.57,9.27,12.13,-21.4,-14.8,Livré en retard,1-10%
5832,F,Ship,3,5,269,5,low,M,6,5932,1,286.17,17.17,17.17,11.86,24.01,-35.87,-12.53,Livré à temps,1-10%
5833,D,Ship,4,3,251,3,high,M,8,5986,1,272.83,21.83,21.83,11.97,22.89,-34.86,-12.78,Livré à temps,1-10%
5834,F,Ship,4,2,252,4,low,F,3,4956,1,259.79,7.79,7.79,9.91,21.8,-31.71,-12.21,Livré à temps,1-10%
5835,A,Ship,3,5,135,2,low,F,4,5275,1,140.62,5.62,5.62,10.55,11.8,-22.35,-15.89,Livré à temps,1-10%
5836,B,Ship,4,3,273,4,medium,F,1,4585,0,275.76,2.76,2.76,9.17,23.14,-32.31,-11.72,Livré en retard,1-10%
5837,C,Ship,4,2,168,3,low,M,3,4653,1,173.2,5.2,5.2,9.31,14.53,-23.84,-13.76,Livré à temps,1-10%
5838,F,Ship,2,4,233,2,medium,F,6,4758,0,247.87,14.87,14.87,9.52,20.8,-30.32,-12.23,Livré en retard,1-10%
5839,D,Ship,3,2,133,2,low,F,3,4677,1,137.11,4.11,4.11,9.35,11.5,-20.85,-15.21,Livré à temps,1-10%
5840,F,Ship,3,5,147,4,high,M,10,5164,1,163.33,16.33,16.33,10.33,13.7,-24.03,-14.71,Livré à temps,1-10%
5841,A,Ship,5,2,249,6,low,M,8,5633,0,270.65,21.65,21.65,11.27,22.71,-33.98,-12.55,Livré en retard,1-10%
5842,B,Ship,6,3,259,4,low,F,3,4117,1,267.01,8.01,8.01,8.23,22.4,-30.63,-11.47,Livré à temps,1-10%
5843,C,Ship,4,2,194,3,low,F,10,5171,1,215.56,21.56,21.56,10.34,18.09,-28.43,-13.19,Livré à temps,1-10%
5844,F,Ship,4,5,134,6,medium,M,7,4881,1,144.09,10.09,10.09,9.76,12.09,-21.85,-15.16,Livré à temps,1-10%
5845,D,Ship,3,4,98,3,low,M,5,4432,0,103.16,5.16,5.16,8.86,8.66,-17.52,-16.98,Livré en retard,1-10%
5846,F,Ship,5,1,138,3,low,M,10,5612,1,153.33,15.33,15.33,11.22,12.86,-24.08,-15.7,Livré à temps,1-10%
5847,A,Ship,5,5,193,5,high,F,4,5087,1,201.04,8.04,8.04,10.17,16.87,-27.04,-13.45,Livré à temps,1-10%
5848,B,Ship,5,5,184,3,medium,M,7,4742,0,197.85,13.85,13.85,9.48,16.6,-26.08,-13.18,Livré en retard,1-10%
5849,C,Ship,4,4,172,3,medium,M,7,5098,0,184.95,12.95,12.95,10.2,15.52,-25.72,-13.91,Livré en retard,1-10%
5850,F,Ship,4,3,248,2,medium,M,2,4701,1,253.06,5.06,5.06,9.4,21.23,-30.63,-12.1,Livré à temps,1-10%
5851,D,Ship,2,4,114,5,high,F,5,5334,1,120.0,6.0,6.0,10.67,10.07,-20.74,-17.28,Livré à temps,1-10%
5852,F,Ship,4,5,201,2,high,F,2,4657,0,205.1,4.1,4.1,9.31,17.21,-26.52,-12.93,Livré en retard,1-10%
5853,A,Ship,3,4,206,4,medium,M,2,4372,0,210.2,4.2,4.2,8.74,17.64,-26.38,-12.55,Livré en retard,1-10%
5854,B,Ship,6,1,185,4,high,F,10,5254,1,205.56,20.56,20.56,10.51,17.25,-27.76,-13.5,Livré à temps,1-10%
5855,C,Ship,5,2,272,3,high,M,5,4972,0,286.32,14.32,14.32,9.94,24.02,-33.96,-11.86,Livré en retard,1-10%
5856,F,Ship,4,3,266,2,medium,M,6,4286,1,282.98,16.98,16.98,8.57,23.74,-32.31,-11.42,Livré à temps,1-10%
5857,D,Ship,3,4,203,2,low,M,9,5735,0,223.08,20.08,20.08,11.47,18.72,-30.19,-13.53,Livré en retard,1-10%
5858,F,Ship,4,3,218,5,low,M,2,4823,1,222.45,4.45,4.45,9.65,18.66,-28.31,-12.73,Livré à temps,1-10%
5859,A,Ship,2,5,279,3,low,F,8,4632,0,303.26,24.26,24.26,9.26,25.44,-34.7,-11.44,Livré en retard,1-10%
5860,B,Ship,4,4,159,2,low,M,4,4648,1,165.62,6.62,6.62,9.3,13.9,-23.2,-14.01,Livré à temps,1-10%
5861,C,Ship,5,3,138,3,low,F,5,5687,1,145.26,7.26,7.26,11.37,12.19,-23.56,-16.22,Livré à temps,1-10%
5862,F,Ship,3,2,224,3,low,F,7,5896,0,240.86,16.86,16.86,11.79,20.21,-32.0,-13.29,Livré en retard,1-10%
5863,D,Ship,3,3,269,3,low,M,4,4309,0,280.21,11.21,11.21,8.62,23.51,-32.13,-11.47,Livré en retard,1-10%
5864,F,Ship,5,3,121,2,medium,F,4,5231,1,126.04,5.04,5.04,10.46,10.57,-21.03,-16.69,Livré à temps,1-10%
5865,A,Road,4,3,134,2,low,F,2,4522,0,136.73,2.73,2.73,4.52,11.47,-15.99,-11.69,Livré en retard,1-10%
5866,B,Road,4,5,259,3,medium,M,4,5344,1,269.79,10.79,10.79,5.34,22.64,-27.98,-10.37,Livré à temps,1-10%
5867,C,Road,4,4,206,2,high,M,8,4093,1,223.91,17.91,17.91,4.09,18.79,-22.88,-10.22,Livré à temps,1-10%
5868,F,Road,3,1,209,2,low,M,6,5701,1,222.34,13.34,13.34,5.7,18.65,-24.35,-10.95,Livré à temps,1-10%
5869,D,Road,3,3,145,3,medium,M,1,5709,0,146.46,1.46,1.46,5.71,12.29,-18.0,-12.29,Livré en retard,1-10%
5870,F,Road,5,2,164,2,medium,M,8,5717,0,178.26,14.26,14.26,5.72,14.96,-20.68,-11.6,Livré en retard,1-10%
5871,A,Road,3,1,133,3,medium,M,6,5464,1,141.49,8.49,8.49,5.46,11.87,-17.33,-12.25,Livré à temps,1-10%
5872,B,Road,3,2,178,3,low,F,5,5686,0,187.37,9.37,9.37,5.69,15.72,-21.41,-11.43,Livré en retard,1-10%
5873,C,Road,4,3,175,2,low,M,3,4200,0,180.41,5.41,5.41,4.2,15.14,-19.34,-10.72,Livré en retard,1-10%
5874,F,Road,2,4,242,3,medium,M,8,4898,0,263.04,21.04,21.04,4.9,22.07,-26.97,-10.25,Livré en retard,1-10%
5875,D,Road,4,2,202,3,low,M,8,4575,1,219.57,17.57,17.57,4.58,18.42,-23.0,-10.48,Livré à temps,1-10%
5876,F,Road,4,3,176,2,low,F,6,5149,1,187.23,11.23,11.23,5.15,15.71,-20.86,-11.14,Livré à temps,1-10%
5877,A,Road,4,3,203,4,low,F,1,5274,0,205.05,2.05,2.05,5.27,17.2,-22.47,-10.96,Livré en retard,1-10%
5878,B,Road,4,3,207,4,low,M,5,5008,1,217.89,10.89,10.89,5.01,18.28,-23.29,-10.69,Livré à temps,1-10%
5879,C,Road,4,2,268,3,medium,M,1,4927,0,270.71,2.71,2.71,4.93,22.71,-27.64,-10.21,Livré en retard,1-10%
