order_id,shipment_mode,discount_pct,discount_bucket,product_cost,weight_gms,customer_rating,care_calls,product_importance,on_time,delivery_status,estimated_revenue,gross_margin,discount_impact,shipping_cost,return_loss,net_margin,net_margin_rate,return_risk_score,return_risk_level
4925,Road,7,1-10% - Remise légère,196,4622,4,4,High,0,Livré en retard,210.7527,14.7527,14.7527,4.622,17.6807,-22.3027,-0.1058,1,Faible
4926,Road,8,1-10% - Remise légère,256,4398,4,4,Low,0,Livré en retard,278.2609,22.2609,22.2609,4.398,23.3441,-27.7421,-0.0997,1,Faible
4927,Road,4,1-10% - Remise légère,159,4816,5,4,Medium,0,Livré en retard,165.625,6.625,6.625,4.816,13.8948,-18.7108,-0.113,1,Faible
4928,Flight,4,1-10% - Remise légère,137,5888,5,5,Low,0,Livré en retard,142.7083,5.7083,5.7083,29.44,11.9722,-41.4122,-0.2902,3,Moyen
4929,Flight,4,1-10% - Remise légère,271,5775,5,2,Low,0,Livré en retard,282.2917,11.2917,11.2917,28.875,23.6823,-52.5573,-0.1862,2,Moyen
4930,Flight,3,1-10% - Remise légère,264,4056,1,5,Medium,1,Livré à temps,272.1649,8.1649,8.1649,20.28,22.8327,-43.1127,-0.1584,2,Moyen
4931,Flight,1,1-10% - Remise légère,264,4518,2,2,Medium,0,Livré en retard,266.6667,2.6667,2.6667,22.59,22.3714,-44.9614,-0.1686,2,Moyen
4932,Flight,10,1-10% - Remise légère,205,4178,3,4,Medium,1,Livré à temps,227.7778,22.7778,22.7778,20.89,19.1089,-39.9989,-0.1756,0,Faible
4933,Flight,10,1-10% - Remise légère,266,5858,1,5,Low,0,Livré en retard,295.5556,29.5556,29.5556,29.29,24.795,-54.085,-0.183,4,Élevé
4934,Flight,8,1-10% - Remise légère,200,5206,4,5,Medium,1,Livré à temps,217.3913,17.3913,17.3913,26.03,18.2376,-44.2676,-0.2036,2,Moyen
4935,Flight,10,1-10% - Remise légère,154,4361,4,4,Medium,1,Livré à temps,171.1111,17.1111,17.1111,21.805,14.355,-36.16,-0.2113,0,Faible
4936,Flight,4,1-10% - Remise légère,178,5119,2,3,Low,1,Livré à temps,185.4167,7.4167,7.4167,25.595,15.5551,-41.1501,-0.2219,2,Moyen
4937,Flight,7,1-10% - Remise légère,198,5768,2,5,Low,1,Livré à temps,212.9032,14.9032,14.9032,28.84,17.8611,-46.7011,-0.2194,3,Moyen
4938,Flight,2,1-10% - Remise légère,218,5973,4,3,Medium,0,Livré en retard,222.449,4.449,4.449,29.865,18.6619,-48.5269,-0.2181,2,Moyen
4939,Flight,6,1-10% - Remise légère,185,4238,4,4,High,1,Livré à temps,196.8085,11.8085,11.8085,21.19,16.5108,-37.7008,-0.1916,0,Faible
4940,Flight,4,1-10% - Remise légère,235,5498,4,3,Low,0,Livré en retard,244.7917,9.7917,9.7917,27.49,20.5363,-48.0263,-0.1962,2,Moyen
4941,Flight,4,1-10% - Remise légère,251,4156,5,3,High,1,Livré à temps,261.4583,10.4583,10.4583,20.78,21.9345,-42.7145,-0.1634,0,Faible
4942,Flight,9,1-10% - Remise légère,275,5168,2,5,Low,1,Livré à temps,302.1978,27.1978,27.1978,25.84,25.3522,-51.1922,-0.1694,3,Moyen
4943,Flight,9,1-10% - Remise légère,156,5237,2,5,Low,0,Livré en retard,171.4286,15.4286,15.4286,26.185,14.3816,-40.5666,-0.2366,4,Élevé
4944,Flight,3,1-10% - Remise légère,135,4938,5,3,Low,0,Livré en retard,139.1753,4.1753,4.1753,24.69,11.6758,-36.3658,-0.2613,1,Faible
4945,Flight,4,1-10% - Remise légère,143,4283,1,4,Medium,0,Livré en retard,148.9583,5.9583,5.9583,21.415,12.4965,-33.9115,-0.2277,2,Moyen
4946,Flight,10,1-10% - Remise légère,240,5277,1,5,High,0,Livré en retard,266.6667,26.6667,26.6667,26.385,22.3714,-48.7564,-0.1828,4,Élevé
4947,Flight,4,1-10% - Remise légère,131,4600,2,5,Low,1,Livré à temps,136.4583,5.4583,5.4583,23.0,11.4479,-34.4479,-0.2524,2,Moyen
4948,Flight,2,1-10% - Remise légère,142,5692,5,4,Medium,0,Livré en retard,144.898,2.898,2.898,28.46,12.1559,-40.6159,-0.2803,2,Moyen
4949,Flight,7,1-10% - Remise légère,275,4597,4,5,Low,0,Livré en retard,295.6989,20.6989,20.6989,22.985,24.807,-47.792,-0.1616,2,Moyen
4950,Ship,5,1-10% - Remise légère,137,5914,5,5,Low,1,Livré à temps,144.2105,7.2105,7.2105,11.828,12.0982,-23.9262,-0.1659,2,Moyen
4951,Ship,3,1-10% - Remise légère,165,4235,3,3,Medium,0,Livré en retard,170.1031,5.1031,5.1031,8.47,14.2704,-22.7404,-0.1337,1,Faible
4952,Ship,10,1-10% - Remise légère,250,4277,4,5,Low,0,Livré en retard,277.7778,27.7778,27.7778,8.554,23.3036,-31.8576,-0.1147,2,Moyen
4953,Ship,10,1-10% - Remise légère,242,4721,2,4,Medium,0,Livré en retard,268.8889,26.8889,26.8889,9.442,22.5579,-31.9999,-0.119,2,Moyen
4954,Ship,3,1-10% - Remise légère,181,5620,3,3,Medium,1,Livré à temps,186.5979,5.5979,5.5979,11.24,15.6542,-26.8942,-0.1441,1,Faible
4955,Ship,5,1-10% - Remise légère,211,4812,4,4,Medium,0,Livré en retard,222.1053,11.1053,11.1053,9.624,18.6331,-28.2571,-0.1272,1,Faible
4956,Ship,8,1-10% - Remise légère,177,5878,2,2,Low,1,Livré à temps,192.3913,15.3913,15.3913,11.756,16.1403,-27.8963,-0.145,2,Moyen
4957,Ship,2,1-10% - Remise légère,135,5860,3,3,Medium,0,Livré en retard,137.7551,2.7551,2.7551,11.72,11.5567,-23.2767,-0.169,2,Moyen
4958,Ship,10,1-10% - Remise légère,151,5414,4,6,Low,1,Livré à temps,167.7778,16.7778,16.7778,10.828,14.0754,-24.9034,-0.1484,2,Moyen
4959,Ship,1,1-10% - Remise légère,250,4343,4,5,Low,0,Livré en retard,252.5253,2.5253,2.5253,8.686,21.1851,-29.8711,-0.1183,2,Moyen
4960,Ship,10,1-10% - Remise légère,191,4933,5,5,Medium,1,Livré à temps,212.2222,21.2222,21.2222,9.866,17.8039,-27.6699,-0.1304,1,Faible
4961,Ship,2,1-10% - Remise légère,158,4303,4,2,Medium,1,Livré à temps,161.2245,3.2245,3.2245,8.606,13.5256,-22.1316,-0.1373,0,Faible
4962,Ship,1,1-10% - Remise légère,229,5670,3,3,Medium,0,Livré en retard,231.3131,2.3131,2.3131,11.34,19.4055,-30.7455,-0.1329,2,Moyen
4963,Ship,6,1-10% - Remise légère,169,4168,5,4,Low,1,Livré à temps,179.7872,10.7872,10.7872,8.336,15.0829,-23.4189,-0.1303,0,Faible
4964,Ship,7,1-10% - Remise légère,164,4540,1,5,Low,1,Livré à temps,176.3441,12.3441,12.3441,9.08,14.794,-23.874,-0.1354,2,Moyen
4965,Ship,6,1-10% - Remise légère,177,5566,1,4,Medium,0,Livré en retard,188.2979,11.2979,11.2979,11.132,15.7969,-26.9289,-0.143,3,Moyen
4966,Ship,8,1-10% - Remise légère,193,4715,4,4,Medium,1,Livré à temps,209.7826,16.7826,16.7826,9.43,17.5993,-27.0293,-0.1288,0,Faible
4967,Ship,1,1-10% - Remise légère,198,4090,1,4,Medium,0,Livré en retard,200.0,2.0,2.0,8.18,16.7786,-24.9586,-0.1248,2,Moyen
4968,Ship,2,1-10% - Remise légère,268,4746,1,3,Low,1,Livré à temps,273.4694,5.4694,5.4694,9.492,22.9421,-32.4341,-0.1186,1,Faible
4969,Ship,8,1-10% - Remise légère,269,5910,3,3,High,0,Livré en retard,292.3913,23.3913,23.3913,11.82,24.5296,-36.3496,-0.1243,2,Moyen
4970,Ship,3,1-10% - Remise légère,275,4824,3,4,Low,0,Livré en retard,283.5052,8.5052,8.5052,9.648,23.7841,-33.4321,-0.1179,1,Faible
4971,Ship,5,1-10% - Remise légère,233,5330,5,5,High,0,Livré en retard,245.2632,12.2632,12.2632,10.66,20.5758,-31.2358,-0.1274,3,Moyen
4972,Ship,3,1-10% - Remise légère,259,4770,5,2,Low,1,Livré à temps,267.0103,8.0103,8.0103,9.54,22.4003,-31.9403,-0.1196,0,Faible
4973,Ship,8,1-10% - Remise légère,239,5791,5,3,Low,1,Livré à temps,259.7826,20.7826,20.7826,11.582,21.7939,-33.3759,-0.1285,1,Faible
4974,Ship,3,1-10% - Remise légère,134,5232,2,3,Medium,0,Livré en retard,138.1443,4.1443,4.1443,10.464,11.5893,-22.0533,-0.1596,3,Moyen
4975,Ship,7,1-10% - Remise légère,131,4471,4,5,Low,0,Livré en retard,140.8602,9.8602,9.8602,8.942,11.8172,-20.7592,-0.1474,2,Moyen
4976,Ship,10,1-10% - Remise légère,194,5995,2,4,Medium,0,Livré en retard,215.5556,21.5556,21.5556,11.99,18.0836,-30.0736,-0.1395,3,Moyen
4977,Ship,2,1-10% - Remise légère,261,4954,5,4,High,1,Livré à temps,266.3265,5.3265,5.3265,9.908,22.3429,-32.2509,-0.1211,0,Faible
4978,Ship,7,1-10% - Remise légère,254,5820,2,4,High,0,Livré en retard,273.1183,19.1183,19.1183,11.64,22.9127,-34.5527,-0.1265,3,Moyen
4979,Ship,2,1-10% - Remise légère,161,5734,1,4,Low,0,Livré en retard,164.2857,3.2857,3.2857,11.468,13.7824,-25.2504,-0.1537,3,Moyen
4980,Ship,7,1-10% - Remise légère,227,4414,5,4,Low,0,Livré en retard,244.086,17.086,17.086,8.828,20.4771,-29.3051,-0.1201,1,Faible
4981,Ship,10,1-10% - Remise légère,165,4208,1,3,High,0,Livré en retard,183.3333,18.3333,18.3333,8.416,15.3804,-23.7964,-0.1298,2,Moyen
4982,Ship,9,1-10% - Remise légère,156,5313,2,3,Medium,1,Livré à temps,171.4286,15.4286,15.4286,10.626,14.3816,-25.0076,-0.1459,2,Moyen
4983,Ship,9,1-10% - Remise légère,262,5097,3,3,High,0,Livré en retard,287.9121,25.9121,25.9121,10.194,24.1538,-34.3478,-0.1193,2,Moyen
4984,Ship,4,1-10% - Remise légère,263,4150,3,4,Low,1,Livré à temps,273.9583,10.9583,10.9583,8.3,22.9832,-31.2832,-0.1142,0,Faible
4985,Ship,1,1-10% - Remise légère,196,5172,2,4,Low,1,Livré à temps,197.9798,1.9798,1.9798,10.344,16.6091,-26.9531,-0.1361,2,Moyen
4986,Ship,3,1-10% - Remise légère,152,1340,1,6,Low,0,Livré en retard,156.701,4.701,4.701,2.68,13.1461,-15.8261,-0.101,3,Moyen
4987,Ship,10,1-10% - Remise légère,278,1508,1,7,Low,1,Livré à temps,308.8889,30.8889,30.8889,3.016,25.9136,-28.9296,-0.0937,2,Moyen
4988,Ship,1,1-10% - Remise légère,260,1726,4,6,Medium,0,Livré en retard,262.6263,2.6263,2.6263,3.452,22.0325,-25.4845,-0.097,2,Moyen
4989,Ship,7,1-10% - Remise légère,254,1674,5,6,Low,0,Livré en retard,273.1183,19.1183,19.1183,3.348,22.9127,-26.2607,-0.0962,2,Moyen
4990,Ship,2,1-10% - Remise légère,151,1150,4,2,Low,0,Livré en retard,154.0816,3.0816,3.0816,2.3,12.9264,-15.2264,-0.0988,1,Faible
4991,Ship,6,1-10% - Remise légère,198,1996,3,2,Medium,0,Livré en retard,210.6383,12.6383,12.6383,3.992,17.6711,-21.6631,-0.1028,1,Faible
4992,Ship,9,1-10% - Remise légère,243,1258,2,6,Low,1,Livré à temps,267.033,24.033,24.033,2.516,22.4022,-24.9182,-0.0933,2,Moyen
4993,Ship,10,1-10% - Remise légère,245,1448,2,6,Low,0,Livré en retard,272.2222,27.2222,27.2222,2.896,22.8375,-25.7335,-0.0945,3,Moyen
4994,Ship,6,1-10% - Remise légère,268,5603,5,3,Low,0,Livré en retard,285.1064,17.1064,17.1064,11.206,23.9184,-35.1244,-0.1232,2,Moyen
4995,Ship,6,1-10% - Remise légère,269,4260,3,3,High,1,Livré à temps,286.1702,17.1702,17.1702,8.52,24.0076,-32.5276,-0.1137,0,Faible
4996,Ship,10,1-10% - Remise légère,275,5674,4,4,Low,1,Livré à temps,305.5556,30.5556,30.5556,11.348,25.6339,-36.9819,-0.121,1,Faible
4997,Ship,7,1-10% - Remise légère,233,5323,2,5,High,1,Livré à temps,250.5376,17.5376,17.5376,10.646,21.0183,-31.6643,-0.1264,3,Moyen
4998,Ship,6,1-10% - Remise légère,259,4840,2,2,Low,1,Livré à temps,275.5319,16.5319,16.5319,9.68,23.1152,-32.7952,-0.119,1,Faible
4999,Ship,7,1-10% - Remise légère,239,4501,3,3,Low,1,Livré à temps,256.9892,17.9892,17.9892,9.002,21.5596,-30.5616,-0.1189,0,Faible
5000,Ship,8,1-10% - Remise légère,134,4950,3,3,Medium,0,Livré en retard,145.6522,11.6522,11.6522,9.9,12.2192,-22.1192,-0.1519,1,Faible
5001,Ship,5,1-10% - Remise légère,131,4149,3,5,Low,1,Livré à temps,137.8947,6.8947,6.8947,8.298,11.5684,-19.8664,-0.1441,1,Faible
5002,Ship,9,1-10% - Remise légère,194,4843,5,4,Medium,1,Livré à temps,213.1868,19.1868,19.1868,9.686,17.8849,-27.5709,-0.1293,0,Faible
5003,Ship,1,1-10% - Remise légère,261,4931,2,4,High,0,Livré en retard,263.6364,2.6364,2.6364,9.862,22.1172,-31.9792,-0.1213,2,Moyen
5004,Ship,7,1-10% - Remise légère,254,5524,5,4,High,1,Livré à temps,273.1183,19.1183,19.1183,11.048,22.9127,-33.9607,-0.1243,1,Faible
5005,Ship,6,1-10% - Remise légère,161,5560,3,4,Low,1,Livré à temps,171.2766,10.2766,10.2766,11.12,14.3689,-25.4889,-0.1488,1,Faible
5006,Ship,7,1-10% - Remise légère,227,4916,4,4,Low,0,Livré en retard,244.086,17.086,17.086,9.832,20.4771,-30.3091,-0.1242,1,Faible
5007,Ship,10,1-10% - Remise légère,165,4910,4,3,High,0,Livré en retard,183.3333,18.3333,18.3333,9.82,15.3804,-25.2004,-0.1375,1,Faible
5008,Ship,2,1-10% - Remise légère,156,5467,3,3,Medium,0,Livré en retard,159.1837,3.1837,3.1837,10.934,13.3544,-24.2884,-0.1526,2,Moyen
5009,Ship,5,1-10% - Remise légère,262,5985,2,3,High,1,Livré à temps,275.7895,13.7895,13.7895,11.97,23.1368,-35.1068,-0.1273,2,Moyen
5010,Ship,3,1-10% - Remise légère,263,5253,3,4,Low,0,Livré en retard,271.134,8.134,8.134,10.506,22.7462,-33.2522,-0.1226,2,Moyen
5011,Ship,10,1-10% - Remise légère,196,4194,3,4,Low,1,Livré à temps,217.7778,21.7778,21.7778,8.388,18.27,-26.658,-0.1224,0,Faible
5012,Ship,6,1-10% - Remise légère,152,1711,2,6,Low,0,Livré en retard,161.7021,9.7021,9.7021,3.422,13.5657,-16.9877,-0.1051,3,Moyen
5013,Ship,8,1-10% - Remise légère,278,1909,3,7,Low,1,Livré à temps,302.1739,24.1739,24.1739,3.818,25.3502,-29.1682,-0.0965,1,Faible
5014,Ship,10,1-10% - Remise légère,260,1799,5,6,Medium,0,Livré en retard,288.8889,28.8889,28.8889,3.598,24.2357,-27.8337,-0.0963,2,Moyen
5015,Ship,4,1-10% - Remise légère,254,1392,2,6,Low,0,Livré en retard,264.5833,10.5833,10.5833,2.784,22.1967,-24.9807,-0.0944,3,Moyen
5016,Ship,3,1-10% - Remise légère,151,1353,3,2,Low,1,Livré à temps,155.6701,4.6701,4.6701,2.706,13.0596,-15.7656,-0.1013,0,Faible
5017,Ship,6,1-10% - Remise légère,198,1730,3,2,Medium,1,Livré à temps,210.6383,12.6383,12.6383,3.46,17.6711,-21.1311,-0.1003,0,Faible
5018,Ship,7,1-10% - Remise légère,285,1666,2,5,Medium,1,Livré à temps,306.4516,21.4516,21.4516,3.332,25.7091,-29.0411,-0.0948,2,Moyen
5019,Ship,5,1-10% - Remise légère,306,1467,1,7,Medium,0,Livré en retard,322.1053,16.1053,16.1053,2.934,27.0223,-29.9563,-0.093,3,Moyen
5020,Ship,5,1-10% - Remise légère,291,1327,4,6,Low,0,Livré en retard,306.3158,15.3158,15.3158,2.654,25.6977,-28.3517,-0.0926,2,Moyen
5021,Ship,8,1-10% - Remise légère,292,1925,3,6,Low,0,Livré en retard,317.3913,25.3913,25.3913,3.85,26.6269,-30.4769,-0.096,2,Moyen
5022,Ship,3,1-10% - Remise légère,293,1969,2,6,Low,0,Livré en retard,302.0619,9.0619,9.0619,3.938,25.3408,-29.2788,-0.0969,3,Moyen
5023,Ship,3,1-10% - Remise légère,275,1182,4,6,Low,0,Livré en retard,283.5052,8.5052,8.5052,2.364,23.7841,-26.1481,-0.0922,2,Moyen
5024,Ship,6,1-10% - Remise légère,274,1066,5,6,Low,0,Livré en retard,291.4894,17.4894,17.4894,2.132,24.4539,-26.5859,-0.0912,2,Moyen
5025,Ship,7,1-10% - Remise légère,310,1294,2,7,Low,0,Livré en retard,333.3333,23.3333,23.3333,2.588,27.9643,-30.5523,-0.0917,3,Moyen
5026,Ship,4,1-10% - Remise légère,292,1762,5,6,Low,1,Livré à temps,304.1667,12.1667,12.1667,3.524,25.5174,-29.0414,-0.0955,1,Faible
5027,Ship,1,1-10% - Remise légère,256,1980,3,6,Low,0,Livré en retard,258.5859,2.5859,2.5859,3.96,21.6935,-25.6535,-0.0992,2,Moyen
5028,Ship,5,1-10% - Remise légère,295,1239,4,7,Low,0,Livré en retard,310.5263,15.5263,15.5263,2.478,26.051,-28.529,-0.0919,2,Moyen
5029,Ship,5,1-10% - Remise légère,149,1023,5,3,Medium,0,Livré en retard,156.8421,7.8421,7.8421,2.046,13.1579,-15.2039,-0.0969,1,Faible
5030,Ship,2,1-10% - Remise légère,294,1273,5,6,Medium,1,Livré à temps,300.0,6.0,6.0,2.546,25.1679,-27.7139,-0.0924,1,Faible
5031,Ship,7,1-10% - Remise légère,281,1599,3,6,Medium,1,Livré à temps,302.1505,21.1505,21.1505,3.198,25.3483,-28.5463,-0.0945,1,Faible
5032,Ship,6,1-10% - Remise légère,294,1112,4,6,Medium,0,Livré en retard,312.766,18.766,18.766,2.224,26.2388,-28.4628,-0.091,2,Moyen
5033,Ship,8,1-10% - Remise légère,249,1274,5,6,Low,0,Livré en retard,270.6522,21.6522,21.6522,2.548,22.7058,-25.2538,-0.0933,2,Moyen
5034,Ship,6,1-10% - Remise légère,276,1005,5,6,Medium,1,Livré à temps,293.617,17.617,17.617,2.01,24.6324,-26.6424,-0.0907,1,Faible
5035,Ship,8,1-10% - Remise légère,284,1148,5,7,Medium,1,Livré à temps,308.6957,24.6957,24.6957,2.296,25.8974,-28.1934,-0.0913,1,Faible
5036,Ship,1,1-10% - Remise légère,134,1008,5,4,Low,0,Livré en retard,135.3535,1.3535,1.3535,2.016,11.3552,-13.3712,-0.0988,1,Faible
5037,Ship,1,1-10% - Remise légère,271,1733,3,6,Medium,0,Livré en retard,273.7374,2.7374,2.7374,3.466,22.9646,-26.4306,-0.0966,2,Moyen
5038,Ship,1,1-10% - Remise légère,244,1406,2,6,Medium,1,Livré à temps,246.4646,2.4646,2.4646,2.812,20.6766,-23.4886,-0.0953,2,Moyen
5039,Ship,10,1-10% - Remise légère,264,1960,1,6,Low,0,Livré en retard,293.3333,29.3333,29.3333,3.92,24.6086,-28.5286,-0.0973,3,Moyen
5040,Ship,8,1-10% - Remise légère,275,1553,5,6,Low,1,Livré à temps,298.913,23.913,23.913,3.106,25.0767,-28.1827,-0.0943,1,Faible
5041,Ship,7,1-10% - Remise légère,310,1989,3,7,Medium,0,Livré en retard,333.3333,23.3333,23.3333,3.978,27.9643,-31.9423,-0.0958,2,Moyen
5042,Ship,3,1-10% - Remise légère,301,1586,2,6,Medium,0,Livré en retard,310.3093,9.3093,9.3093,3.172,26.0327,-29.2047,-0.0941,3,Moyen
5043,Road,9,1-10% - Remise légère,247,1011,3,6,Medium,0,Livré en retard,271.4286,24.4286,24.4286,1.011,22.7709,-23.7819,-0.0876,2,Moyen
5044,Road,9,1-10% - Remise légère,224,5603,2,4,Low,1,Livré à temps,246.1538,22.1538,22.1538,5.603,20.6506,-26.2536,-0.1067,2,Moyen
5045,Road,6,1-10% - Remise légère,242,5635,5,3,Low,0,Livré en retard,257.4468,15.4468,15.4468,5.635,21.598,-27.233,-0.1058,2,Moyen
5046,Road,2,1-10% - Remise légère,145,5209,1,4,Low,0,Livré en retard,147.9592,2.9592,2.9592,5.209,12.4127,-17.6217,-0.1191,3,Moyen
5047,Road,5,1-10% - Remise légère,150,4140,1,4,Low,0,Livré en retard,157.8947,7.8947,7.8947,4.14,13.2462,-17.3862,-0.1101,2,Moyen
5048,Road,4,1-10% - Remise légère,266,5905,4,4,Low,0,Livré en retard,277.0833,11.0833,11.0833,5.905,23.2453,-29.1503,-0.1052,2,Moyen
5049,Road,4,1-10% - Remise légère,260,5580,1,5,Low,0,Livré en retard,270.8333,10.8333,10.8333,5.58,22.721,-28.301,-0.1045,4,Élevé
5050,Road,5,1-10% - Remise légère,259,4435,1,4,Medium,1,Livré à temps,272.6316,13.6316,13.6316,4.435,22.8719,-27.3069,-0.1002,1,Faible
5051,Road,10,1-10% - Remise légère,192,4068,3,4,Low,0,Livré en retard,213.3333,21.3333,21.3333,4.068,17.8972,-21.9652,-0.103,1,Faible
5052,Road,5,1-10% - Remise légère,149,4805,1,3,Medium,1,Livré à temps,156.8421,7.8421,7.8421,4.805,13.1579,-17.9629,-0.1145,1,Faible
5053,Road,1,1-10% - Remise légère,133,5274,1,4,Medium,1,Livré à temps,134.3434,1.3434,1.3434,5.274,11.2705,-16.5445,-0.1232,2,Moyen
5054,Road,3,1-10% - Remise légère,145,5424,4,4,Medium,1,Livré à temps,149.4845,4.4845,4.4845,5.424,12.5407,-17.9647,-0.1202,1,Faible
5055,Road,1,1-10% - Remise légère,186,5922,4,3,High,1,Livré à temps,187.8788,1.8788,1.8788,5.922,15.7617,-21.6837,-0.1154,1,Faible
5056,Road,8,1-10% - Remise légère,267,5786,3,5,Medium,1,Livré à temps,290.2174,23.2174,23.2174,5.786,24.3472,-30.1332,-0.1038,2,Moyen
5057,Road,2,1-10% - Remise légère,157,5684,3,3,Medium,0,Livré en retard,160.2041,3.2041,3.2041,5.684,13.44,-19.124,-0.1194,2,Moyen
5058,Road,3,1-10% - Remise légère,174,5920,2,4,Low,0,Livré en retard,179.3814,5.3814,5.3814,5.92,15.0488,-20.9688,-0.1169,3,Moyen
5059,Road,4,1-10% - Remise légère,216,5984,4,4,Low,0,Livré en retard,225.0,9.0,9.0,5.984,18.8759,-24.8599,-0.1105,2,Moyen
5060,Road,2,1-10% - Remise légère,143,4693,3,4,Low,0,Livré en retard,145.9184,2.9184,2.9184,4.693,12.2415,-16.9345,-0.1161,1,Faible
5061,Road,3,1-10% - Remise légère,135,4939,1,5,Low,1,Livré à temps,139.1753,4.1753,4.1753,4.939,11.6758,-16.6148,-0.1194,2,Moyen
5062,Road,4,1-10% - Remise légère,222,5919,2,4,Low,0,Livré en retard,231.25,9.25,9.25,5.919,19.4002,-25.3192,-0.1095,3,Moyen
5063,Road,1,1-10% - Remise légère,140,4053,2,6,High,0,Livré en retard,141.4141,1.4141,1.4141,4.053,11.8636,-15.9166,-0.1126,3,Moyen
5064,Road,9,1-10% - Remise légère,209,5131,2,4,Medium,0,Livré en retard,229.6703,20.6703,20.6703,5.131,19.2677,-24.3987,-0.1062,3,Moyen
5065,Flight,4,1-10% - Remise légère,162,4495,5,3,Low,0,Livré en retard,168.75,6.75,6.75,22.475,14.1569,-36.6319,-0.2171,1,Faible
5066,Flight,6,1-10% - Remise légère,152,5596,2,5,Medium,0,Livré en retard,161.7021,9.7021,9.7021,27.98,13.5657,-41.5457,-0.2569,4,Élevé
5067,Flight,9,1-10% - Remise légère,236,4725,2,4,Medium,0,Livré en retard,259.3407,23.3407,23.3407,23.625,21.7568,-45.3818,-0.175,2,Moyen
5068,Flight,10,1-10% - Remise légère,192,4691,5,4,Low,0,Livré en retard,213.3333,21.3333,21.3333,23.455,17.8972,-41.3522,-0.1938,1,Faible
5069,Flight,4,1-10% - Remise légère,233,4140,2,5,High,0,Livré en retard,242.7083,9.7083,9.7083,20.7,20.3615,-41.0615,-0.1692,3,Moyen
5070,Flight,2,1-10% - Remise légère,156,4190,5,3,Medium,1,Livré à temps,159.1837,3.1837,3.1837,20.95,13.3544,-34.3044,-0.2155,0,Faible
5071,Flight,7,1-10% - Remise légère,257,4133,1,5,Medium,0,Livré en retard,276.3441,19.3441,19.3441,20.665,23.1833,-43.8483,-0.1587,3,Moyen
5072,Flight,4,1-10% - Remise légère,228,4750,5,4,Low,0,Livré en retard,237.5,9.5,9.5,23.75,19.9246,-43.6746,-0.1839,1,Faible
5073,Flight,9,1-10% - Remise légère,262,5008,1,5,High,0,Livré en retard,287.9121,25.9121,25.9121,25.04,24.1538,-49.1938,-0.1709,3,Moyen
5074,Flight,2,1-10% - Remise légère,203,4647,1,3,Low,1,Livré à temps,207.1429,4.1429,4.1429,23.235,17.3778,-40.6128,-0.1961,1,Faible
5075,Flight,3,1-10% - Remise légère,217,5966,5,4,Medium,0,Livré en retard,223.7113,6.7113,6.7113,29.83,18.7678,-48.5978,-0.2172,2,Moyen
5076,Flight,6,1-10% - Remise légère,197,5919,1,3,Medium,0,Livré en retard,209.5745,12.5745,12.5745,29.595,17.5818,-47.1768,-0.2251,3,Moyen
5077,Flight,9,1-10% - Remise légère,217,4306,5,3,Low,0,Livré en retard,238.4615,21.4615,21.4615,21.53,20.0052,-41.5352,-0.1742,1,Faible
5078,Flight,4,1-10% - Remise légère,200,4918,2,3,Medium,0,Livré en retard,208.3333,8.3333,8.3333,24.59,17.4777,-42.0677,-0.2019,2,Moyen
5079,Flight,10,1-10% - Remise légère,181,4541,3,4,Medium,1,Livré à temps,201.1111,20.1111,20.1111,22.705,16.8718,-39.5768,-0.1968,0,Faible
5080,Flight,2,1-10% - Remise légère,212,4353,1,4,Low,1,Livré à temps,216.3265,4.3265,4.3265,21.765,18.1483,-39.9133,-0.1845,1,Faible
5081,Flight,4,1-10% - Remise légère,217,5588,3,5,Low,0,Livré en retard,226.0417,9.0417,9.0417,27.94,18.9633,-46.9033,-0.2075,3,Moyen
5082,Flight,2,1-10% - Remise légère,240,5215,4,5,Medium,0,Livré en retard,244.898,4.898,4.898,26.075,20.5452,-46.6202,-0.1904,3,Moyen
5083,Flight,9,1-10% - Remise légère,161,4865,1,3,Low,1,Livré à temps,176.9231,15.9231,15.9231,24.325,14.8426,-39.1676,-0.2214,1,Faible
5084,Flight,6,1-10% - Remise légère,157,5611,4,3,Medium,0,Livré en retard,167.0213,10.0213,10.0213,28.055,14.0119,-42.0669,-0.2519,2,Moyen
5085,Flight,4,1-10% - Remise légère,133,5180,5,4,Medium,1,Livré à temps,138.5417,5.5417,5.5417,25.9,11.6227,-37.5227,-0.2708,1,Faible
5086,Flight,2,1-10% - Remise légère,138,5593,3,4,Low,0,Livré en retard,140.8163,2.8163,2.8163,27.965,11.8135,-39.7785,-0.2825,2,Moyen
5087,Ship,1,1-10% - Remise légère,158,5089,3,4,High,1,Livré à temps,159.596,1.596,1.596,10.178,13.389,-23.567,-0.1477,1,Faible
5088,Ship,2,1-10% - Remise légère,243,5734,2,5,High,1,Livré à temps,247.9592,4.9592,4.9592,11.468,20.802,-32.27,-0.1301,3,Moyen
