StockCode,description,abc_class,bcg_quadrant,quantity_sold,total_revenue,avg_unit_price,suggested_price,elasticity,elasticity_profile,return_rate_qty,peak_month,pricing_action,estimated_gain_5pct
20846,ZINC HEART LATTICE T-LIGHT HOLDER,B,Poids mort,644.5,881.53,1.6134831460674157,1.6134831460674157,,Non calculable,0.0,2011-04,Maintenir et suivre la saisonnalité,0.0
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,B,Dilemme,1027.0,880.8349999999999,0.963875,0.963875,,Non calculable,0.17137293086660174,2010-12,Tester visibilité ou promotion courte,0.0
22317,FIVE CATS HANGING DECORATION,B,Poids mort,286.0,879.6700000000001,3.65561797752809,3.65561797752809,,Non calculable,0.0,2011-01,Maintenir et suivre la saisonnalité,0.0
84997a,CHILDRENS CUTLERY POLKADOT GREEN ,B,Dilemme,106.0,878.74,8.29,8.29,,Non calculable,0.0,2011-09,Tester visibilité ou promotion courte,0.0
23423,PANTRY 3 HOOK ROLLING PIN HANGER,B,Poids mort,219.0,876.9,4.536969696969697,4.536969696969697,,Non calculable,0.0228310502283105,2011-09,Maintenir et suivre la saisonnalité,0.0
23432,PRETTY HANGING QUILTED HEARTS,B,Poids mort,1027.0,876.62,1.238918918918919,1.238918918918919,,Non calculable,0.0,2011-09,Maintenir et suivre la saisonnalité,0.0
23413,DECORATIVE VINTAGE COFFEE  BOX,B,Poids mort,173.0,876.55,5.753448275862069,5.753448275862069,,Non calculable,0.06936416184971098,2011-10,Maintenir et suivre la saisonnalité,0.0
22270,HAPPY EASTER HANGING DECORATION,B,Poids mort,223.5,876.095,4.418,4.418,,Non calculable,0.03131991051454139,2011-02,Maintenir et suivre la saisonnalité,0.0
22984,CARD GINGHAM ROSE ,B,Dilemme,2084.0,875.05,0.47944785276073615,0.47944785276073615,,Non calculable,0.0,2011-08,Tester visibilité ou promotion courte,0.0
22609,PENS ASSORTED SPACEBALL,B,Dilemme,3524.5,871.57,0.41865384615384615,0.41865384615384615,,Non calculable,0.010214214782238615,2011-11,Tester visibilité ou promotion courte,0.0
22683,FRENCH BLUE METAL DOOR SIGN 8,B,Poids mort,644.0,871.49,1.6489166666666668,1.6489166666666668,,Non calculable,0.018633540372670808,2011-08,Maintenir et suivre la saisonnalité,0.0
21204,DAISIES  HONEYCOMB GARLAND ,B,Dilemme,499.0,868.4399999999999,1.9561176470588233,1.9561176470588233,,Non calculable,0.0,2011-04,Tester visibilité ou promotion courte,0.0
20886,BOX OF 9 PEBBLE CANDLES,B,Poids mort,413.5,868.255,2.4765384615384614,2.4765384615384614,,Non calculable,0.014510278113663845,2011-03,Maintenir et suivre la saisonnalité,0.0
22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,B,Dilemme,925.5,866.295,1.1069127516778523,1.1069127516778523,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
23523,WALL ART TREASURE AHOY ,B,Poids mort,249.0,866.265,3.9346341463414634,3.9346341463414634,,Non calculable,0.024096385542168676,2011-10,Maintenir et suivre la saisonnalité,0.0
23460,SWEETHEART WALL TIDY ,B,Poids mort,104.5,865.64,8.43581395348837,8.43581395348837,,Non calculable,0.04784688995215311,2011-11,Maintenir et suivre la saisonnalité,0.0
20802,SMALL GLASS SUNDAE DISH CLEAR,B,Poids mort,599.5,865.625,1.942063492063492,1.942063492063492,,Non calculable,0.06505421184320268,2010-12,Maintenir et suivre la saisonnalité,0.0
23033,DRAWER KNOB CERAMIC RED,B,Poids mort,559.5,861.875,1.814864864864865,1.814864864864865,,Non calculable,0.0,2011-09,Maintenir et suivre la saisonnalité,0.0
23055,IVORY CHANDELIER T-LIGHT HOLDER,B,Dilemme,280.5,861.5649999999999,5.521,5.521,,Non calculable,1.1978609625668448,2011-10,Vérifier qualité / description avant promotion,0.0
22321,BIRD DECORATION RED RETROSPOT,B,Poids mort,893.0,860.93,1.2836363636363637,1.2836363636363637,,Non calculable,0.0011198208286674132,2011-03,Maintenir et suivre la saisonnalité,0.0
70007,HI TEC ALPINE HAND WARMER,B,Dilemme,644.5,859.955,2.124351851851852,2.124351851851852,,Non calculable,0.018619084561675717,2010-12,Tester visibilité ou promotion courte,0.0
85049H,URBAN BLACK RIBBONS ,B,Dilemme,840.5,859.725,1.0584491978609627,1.0584491978609627,,Non calculable,0.0,2011-01,Tester visibilité ou promotion courte,0.0
22688,DOORMAT PEACE ON EARTH BLUE,B,Dilemme,133.5,859.28,7.7996875,7.7996875,,Non calculable,0.0,2011-09,Tester visibilité ou promotion courte,0.0
47480,HANGING PHOTO CLIP ROPE LADDER,B,Dilemme,461.0,857.92,2.4241860465116276,2.4241860465116276,,Non calculable,0.0,2011-06,Tester visibilité ou promotion courte,0.0
23142,IVORY WIRE KITCHEN ORGANISER,B,Poids mort,101.5,857.675,8.45,8.45,,Non calculable,0.019704433497536946,2011-05,Maintenir et suivre la saisonnalité,0.0
51008,AFGHAN SLIPPER SOCK PAIR,B,Poids mort,252.5,856.875,3.4272727272727277,3.4272727272727277,,Non calculable,0.007920792079207921,2010-12,Maintenir et suivre la saisonnalité,0.0
22210,WOOD STAMP SET BEST WISHES,B,Dilemme,895.0,856.78,1.130362694300518,1.130362694300518,,Non calculable,0.0,2011-09,Tester visibilité ou promotion courte,0.0
85135C,RED DRAGONFLY HELICOPTER,B,Poids mort,106.0,855.88,8.070294117647059,8.070294117647059,,Non calculable,0.009433962264150943,2010-12,Maintenir et suivre la saisonnalité,0.0
23479,WIRE EGG BASKET ,B,Poids mort,113.0,852.85,7.822727272727272,7.822727272727272,,Non calculable,0.0,2011-11,Maintenir et suivre la saisonnalité,0.0
22519,CHILDS GARDEN BRUSH PINK,B,Poids mort,381.0,851.25,2.6006818181818185,2.6006818181818185,,Non calculable,0.0,2011-02,Maintenir et suivre la saisonnalité,0.0
84030e,ENGLISH ROSE HOT WATER BOTTLE,B,Poids mort,108.0,850.02,8.101363636363637,8.101363636363637,,Non calculable,0.0,2010-12,Maintenir et suivre la saisonnalité,0.0
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,B,Dilemme,1360.5,849.485,0.6847368421052632,0.6847368421052632,,Non calculable,0.004410143329658214,2011-07,Tester visibilité ou promotion courte,0.0
22118,JOY WOODEN BLOCK LETTERS,B,Dilemme,230.0,849.3,4.748876404494382,4.748876404494382,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
22094,RED RETROSPOT TISSUE BOX,B,Dilemme,1435.5,848.8,1.066600985221675,1.066600985221675,,Non calculable,0.04528039010797631,2011-11,Tester visibilité ou promotion courte,0.0
21803,CHRISTMAS TREE STAR DECORATION,B,Dilemme,1948.0,845.92,0.4511111111111111,0.4511111111111111,,Non calculable,0.0,2010-12,Tester visibilité ou promotion courte,0.0
21984,PACK OF 12 PINK PAISLEY TISSUES ,B,Dilemme,2430.5,844.9549999999999,0.4711214953271028,0.4711214953271028,,Non calculable,0.009874511417403826,2011-09,Tester visibilité ou promotion courte,0.0
23338,EGG FRYING PAN RED ,B,Poids mort,392.0,843.25,2.3390825688073393,2.3390825688073393,,Non calculable,0.015306122448979591,2011-11,Maintenir et suivre la saisonnalité,0.0
22024,RAINY LADIES BIRTHDAY CARD,B,Dilemme,1908.0,842.38,0.5876056338028169,0.5876056338028169,,Non calculable,0.006289308176100629,2011-01,Tester visibilité ou promotion courte,0.0
21949,SET OF 6 STRAWBERRY CHOPSTICKS,B,Poids mort,603.0,841.71,1.8067586206896553,1.8067586206896553,,Non calculable,0.0,2010-12,Maintenir et suivre la saisonnalité,0.0
22162,HEART GARLAND RUSTIC PADDED,B,Poids mort,264.0,841.24,3.2348913043478262,3.2348913043478262,,Non calculable,0.041666666666666664,2010-12,Maintenir et suivre la saisonnalité,0.0
22994,TRAVEL CARD WALLET RETROSPOT,B,Dilemme,1909.0,837.24,0.5283105022831049,0.5283105022831049,,Non calculable,0.01571503404924044,2011-11,Tester visibilité ou promotion courte,0.0
15044B,BLUE PAPER PARASOL ,B,Poids mort,278.0,837.1800000000001,3.506666666666667,3.506666666666667,,Non calculable,0.0035971223021582736,2011-05,Maintenir et suivre la saisonnalité,0.0
20839,FRENCH PAISLEY CUSHION COVER ,B,Dilemme,575.0,837.15,2.362,2.362,,Non calculable,0.0,2011-09,Tester visibilité ou promotion courte,0.0
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,B,Dilemme,598.5,837.05,1.878939393939394,1.878939393939394,,Non calculable,0.001670843776106934,2010-12,Tester visibilité ou promotion courte,0.0
22281,EASTER TREE YELLOW BIRDS,B,Poids mort,131.0,836.95,6.743650793650793,6.743650793650793,,Non calculable,0.0,2011-03,Maintenir et suivre la saisonnalité,0.0
22503,CABIN BAG VINTAGE PAISLEY,B,Poids mort,99.0,836.55,8.45,8.45,,Non calculable,0.13131313131313133,2010-12,Maintenir et suivre la saisonnalité,0.0
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,B,Dilemme,559.5,836.265,1.9658666666666667,1.9658666666666667,,Non calculable,0.0,2011-01,Tester visibilité ou promotion courte,0.0
21695,SMALL SILVER FLOWER CANDLE POT,B,Dilemme,276.5,835.5550000000001,3.365609756097561,3.365609756097561,,Non calculable,0.0,2011-10,Tester visibilité ou promotion courte,0.0
23086,ZINC  STAR T-LIGHT HOLDER ,B,Dilemme,649.5,835.06,1.5197872340425533,1.5197872340425533,,Non calculable,0.024634334103156273,2011-09,Tester visibilité ou promotion courte,0.0
20984,12 PENCILS TALL TUBE POSY,B,Dilemme,2634.5,832.425,0.38602272727272724,0.38602272727272724,,Non calculable,0.009109888024293035,2011-07,Tester visibilité ou promotion courte,0.0
22308,TEA COSY BLUE STRIPE,B,Dilemme,228.5,832.23,4.214476190476191,4.214476190476191,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
84819,DANISH ROSE ROUND SEWING BOX,B,Poids mort,669.0,831.3,2.2196774193548388,2.2196774193548388,,Non calculable,0.005979073243647235,2010-12,Maintenir et suivre la saisonnalité,0.0
23225,CHERUB HEART DECORATION SILVER ,B,Dilemme,917.0,830.345,1.0939772727272727,1.0939772727272727,,Non calculable,0.07851690294438386,2011-11,Tester visibilité ou promotion courte,0.0
21804,WHITE CHRISTMAS GARLAND STARS TREES,B,Dilemme,225.0,830.03,3.7701515151515155,3.7701515151515155,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
23529,WALL ART DOLLY GIRL ,B,Poids mort,242.5,829.375,4.338648648648649,4.338648648648649,,Non calculable,0.0,2011-10,Maintenir et suivre la saisonnalité,0.0
85176,SEWING SUSAN 21 NEEDLE SET,B,Dilemme,857.0,828.62,1.2030232558139533,1.2030232558139533,,Non calculable,0.0011668611435239206,2011-09,Tester visibilité ou promotion courte,0.0
23178,JAM CLOCK MAGNET,B,Dilemme,283.5,828.575,3.360294117647059,3.360294117647059,,Non calculable,0.01763668430335097,2011-03,Tester visibilité ou promotion courte,0.0
23517,EMBROIDERED RIBBON REEL REBECCA ,B,Poids mort,266.5,828.3050000000001,3.4480952380952385,3.4480952380952385,,Non calculable,0.0,2011-10,Maintenir et suivre la saisonnalité,0.0
22862,LOVE HEART NAPKIN BOX ,B,Poids mort,171.0,826.59,5.409411764705882,5.409411764705882,,Non calculable,0.0,2011-01,Maintenir et suivre la saisonnalité,0.0
72799E,IVORY PILLAR CANDLE SILVER FLOCK,B,Dilemme,335.5,825.7450000000001,2.8266233766233766,2.8266233766233766,,Non calculable,0.01788375558867362,2010-12,Tester visibilité ou promotion courte,0.0
22421,LIPSTICK PEN FUSCHIA,B,Dilemme,1609.0,825.025,0.6121395348837209,0.6121395348837209,,Non calculable,0.001243008079552517,2011-11,Tester visibilité ou promotion courte,0.0
21708,FOLDING UMBRELLA CREAM POLKADOT,B,Dilemme,182.5,822.965,4.26921875,4.26921875,,Non calculable,0.005479452054794521,2011-10,Tester visibilité ou promotion courte,0.0
23502,PLAYING CARDS VINTAGE DOILY ,B,Poids mort,642.5,822.05,1.3016842105263158,1.3016842105263158,,Non calculable,0.0,2011-10,Maintenir et suivre la saisonnalité,0.0
47504H,ENGLISH ROSE SPIRIT LEVEL ,B,Dilemme,796.5,819.825,1.7283898305084744,1.7283898305084744,,Non calculable,0.005021971123666039,2011-08,Tester visibilité ou promotion courte,0.0
22276,WASH BAG VINTAGE ROSE PAISLEY,B,Poids mort,282.5,819.735,3.3250588235294116,3.3250588235294116,,Non calculable,0.024778761061946902,2010-12,Maintenir et suivre la saisonnalité,0.0
22068,BLACK PIRATE TREASURE CHEST,B,Dilemme,473.5,818.905,2.382013888888889,2.382013888888889,,Non calculable,0.027455121436114043,2011-11,Tester visibilité ou promotion courte,0.0
22613,PACK OF 20 SPACEBOY NAPKINS,B,Poids mort,962.0,817.7149999999999,1.0078231292517008,1.0078231292517008,,Non calculable,0.010395010395010396,2011-01,Maintenir et suivre la saisonnalité,0.0
22701,PINK DOG BOWL,B,Poids mort,466.5,817.53,2.5988793103448278,2.5988793103448278,,Non calculable,0.03429796355841372,2011-12,Maintenir et suivre la saisonnalité,0.0
22305,COFFEE MUG PINK PAISLEY DESIGN,B,Poids mort,318.0,817.08,3.0107843137254897,3.0107843137254897,,Non calculable,0.0031446540880503146,2011-04,Maintenir et suivre la saisonnalité,0.0
85114C,RED ENCHANTED FOREST PLACEMAT,B,Dilemme,445.5,816.495,1.9419230769230769,1.9419230769230769,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
23106,ZINC HEARTS PLANT POT HOLDER,B,Dilemme,291.0,815.59,2.9428301886792454,2.9428301886792454,,Non calculable,0.041237113402061855,2011-06,Tester visibilité ou promotion courte,0.0
85131A,BEADED PEARL HEART WHITE ON STICK,B,Poids mort,849.5,814.22,0.9148739495798318,0.9148739495798318,,Non calculable,0.015303119482048263,2011-07,Maintenir et suivre la saisonnalité,0.0
85114B,IVORY ENCHANTED FOREST PLACEMAT,B,Poids mort,414.0,811.14,2.204025974025974,2.204025974025974,,Non calculable,0.004830917874396135,2010-12,Maintenir et suivre la saisonnalité,0.0
22249,DECORATION WHITE CHICK MAGIC GARDEN,B,Poids mort,924.0,809.9449999999999,1.007364864864865,1.007364864864865,,Non calculable,0.004329004329004329,2011-03,Maintenir et suivre la saisonnalité,0.0
23004,TRAVEL CARD WALLET PANTRY,B,Dilemme,1778.5,809.29,0.6030357142857142,0.6030357142857142,,Non calculable,0.10345797019960641,2011-11,Tester visibilité ou promotion courte,0.0
22587,FELTCRAFT HAIRBAND RED AND BLUE,B,Dilemme,891.0,807.5699999999999,1.0437037037037036,1.0437037037037036,,Non calculable,0.0,2011-11,Tester visibilité ou promotion courte,0.0
22524,CHILDRENS GARDEN GLOVES BLUE,B,Poids mort,570.5,807.41,1.616829268292683,1.616829268292683,,Non calculable,0.0,2011-03,Maintenir et suivre la saisonnalité,0.0
84509B,SET OF 4 FAIRY CAKE PLACEMATS,B,Poids mort,217.0,806.04,3.8036250000000003,3.8036250000000003,,Non calculable,0.0,2011-01,Maintenir et suivre la saisonnalité,0.0
84596G,SMALL CHOCOLATES PINK BOWL,B,Dilemme,1580.0,805.74,0.6263967611336032,0.6263967611336032,,Non calculable,0.0,2011-04,Tester visibilité ou promotion courte,0.0
21880,RED RETROSPOT TAPE,B,Dilemme,1729.0,805.71,0.48406639004149377,0.48406639004149377,,Non calculable,0.006940427993059572,2011-01,Tester visibilité ou promotion courte,0.0
23179,CLOCK MAGNET MUM'S KITCHEN,B,Poids mort,273.0,803.49,3.5243396226415094,3.5243396226415094,,Non calculable,0.0,2011-03,Maintenir et suivre la saisonnalité,0.0
23409,PHOTO FRAME LINEN AND LACE LARGE,B,Poids mort,215.0,801.68,3.8148837209302324,3.8148837209302324,,Non calculable,0.03255813953488372,2011-09,Maintenir et suivre la saisonnalité,0.0
21211,SET OF 72 SKULL PAPER  DOILIES,B,Dilemme,541.0,801.17,1.7360576923076922,1.7360576923076922,,Non calculable,0.0,2011-10,Tester visibilité ou promotion courte,0.0
21631,HIPPY CHIC DECORATIVE PARASOL,B,Poids mort,167.5,799.845,6.747777777777777,6.747777777777777,,Non calculable,0.0,2011-01,Maintenir et suivre la saisonnalité,0.0
22341,LOVE GARLAND PAINTED ZINC ,B,Poids mort,433.5,799.355,2.4683333333333333,2.4683333333333333,,Non calculable,0.0,2011-01,Maintenir et suivre la saisonnalité,0.0
22046,TEA PARTY  WRAPPING PAPER ,B,Dilemme,1899.5,795.51,0.4189333333333333,0.4189333333333333,,Non calculable,0.017899447222953408,2011-11,Tester visibilité ou promotion courte,0.0
22537,MAGIC DRAWING SLATE DINOSAUR,B,Dilemme,1812.0,794.86,0.49179190751445084,0.49179190751445084,,Non calculable,0.026490066225165563,2011-11,Tester visibilité ou promotion courte,0.0
22770,MIRROR CORNICE,B,Dilemme,94.0,794.3,8.45,8.45,,Non calculable,0.0425531914893617,2011-03,Tester visibilité ou promotion courte,0.0
23347,I LOVE LONDON BEAKER,B,Poids mort,609.5,793.33,1.5569387755102042,1.5569387755102042,,Non calculable,0.05578342904019688,2011-08,Maintenir et suivre la saisonnalité,0.0
84459B,YELLOW METAL CHICKEN HEART ,B,Poids mort,490.0,790.92,2.0770652173913042,2.0770652173913042,,Non calculable,0.0,2011-03,Maintenir et suivre la saisonnalité,0.0
21786,POLKADOT RAIN HAT ,B,Poids mort,1551.5,789.73,0.6697835497835498,0.6697835497835498,,Non calculable,0.014179825974863036,2010-12,Maintenir et suivre la saisonnalité,0.0
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,B,Dilemme,601.0,789.04,1.5657954545454544,1.5657954545454544,,Non calculable,0.0033277870216306157,2011-06,Tester visibilité ou promotion courte,0.0
84508A,CAMOUFLAGE DESIGN TEDDY,B,Poids mort,364.5,788.4,2.4124999999999996,2.4124999999999996,,Non calculable,0.0027434842249657062,2011-07,Maintenir et suivre la saisonnalité,0.0
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,B,Poids mort,386.5,787.365,3.0195454545454545,3.0195454545454545,,Non calculable,0.0,2011-01,Maintenir et suivre la saisonnalité,0.0
21873,IF YOU CAN'T STAND THE HEAT MUG,B,Poids mort,760.0,787.03,1.6102586206896552,1.6102586206896552,,Non calculable,0.11973684210526316,2010-12,Maintenir et suivre la saisonnalité,0.0
84006,MAGIC TREE -PAPER FLOWERS,B,Dilemme,844.5,786.2249999999999,1.0551428571428572,1.0551428571428572,,Non calculable,0.0011841326228537595,2011-11,Tester visibilité ou promotion courte,0.0
22719,GUMBALL MONOCHROME COAT RACK,B,Poids mort,516.5,786.01,2.0745454545454542,2.0745454545454542,,Non calculable,0.01936108422071636,2011-03,Maintenir et suivre la saisonnalité,0.0
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,B,Dilemme,449.5,785.235,2.427241379310345,2.427241379310345,,Non calculable,0.42936596218020023,2011-10,Vérifier qualité / description avant promotion,0.0
85159A,"BLACK TEA,COFFEE,SUGAR JARS",B,Poids mort,453.0,783.3499999999999,1.9734042553191489,1.9734042553191489,,Non calculable,0.08830022075055188,2011-01,Maintenir et suivre la saisonnalité,0.0
21125,SET 6 FOOTBALL CELEBRATION CANDLES,B,Dilemme,618.0,782.23,1.3202884615384616,1.3202884615384616,,Non calculable,0.003236245954692557,2011-10,Tester visibilité ou promotion courte,0.0
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,B,Dilemme,276.0,782.2,3.785238095238095,3.785238095238095,,Non calculable,0.021739130434782608,2011-10,Tester visibilité ou promotion courte,0.0
22132,RED LOVE HEART SHAPE CUP,B,Poids mort,832.5,781.905,1.2053896103896105,1.2053896103896105,,Non calculable,0.014414414414414415,2011-01,Maintenir et suivre la saisonnalité,0.0
22705,WRAP GREEN PEARS ,B,Dilemme,1861.5,781.83,0.41999999999999993,0.41999999999999993,,Non calculable,0.013430029546065002,2011-06,Tester visibilité ou promotion courte,0.0
22338,STAR DECORATION PAINTED ZINC ,B,Dilemme,2329.5,780.905,0.44655913978494627,0.44655913978494627,,Non calculable,0.00901481004507405,2011-11,Tester visibilité ou promotion courte,0.0
22536,MAGIC DRAWING SLATE PURDEY,B,Dilemme,1900.0,777.365,0.44031847133757956,0.44031847133757956,,Non calculable,0.06315789473684211,2010-12,Tester visibilité ou promotion courte,0.0
16237,SLEEPING CAT ERASERS,B,Dilemme,3408.5,776.5799999999999,0.29846938775510207,0.29846938775510207,,Non calculable,0.01760305119554056,2011-11,Tester visibilité ou promotion courte,0.0
21069,VINTAGE BILLBOARD TEA MUG,B,Poids mort,558.0,776.0600000000001,1.7434883720930232,1.7434883720930232,,Non calculable,1.2562724014336917,2011-01,Vérifier qualité / description avant promotion,0.0
84509a,SET OF 4 ENGLISH ROSE PLACEMATS,B,Dilemme,104.0,775.84,7.46,7.46,,Non calculable,0.0,2011-06,Tester visibilité ou promotion courte,0.0
21986,PACK OF 12 PINK POLKADOT TISSUES,B,Dilemme,2322.5,775.6899999999999,0.4273298429319371,0.4273298429319371,,Non calculable,0.0,2011-08,Tester visibilité ou promotion courte,0.0
85103,SILVER T-LIGHT SETTING,B,Poids mort,126.0,774.74,6.4278571428571425,6.4278571428571425,,Non calculable,0.29365079365079366,2011-07,Vérifier qualité / description avant promotion,0.0
84279B,CHERRY BLOSSOM DECORATIVE FLASK,B,Poids mort,192.0,774.7,4.5343478260869565,4.5343478260869565,,Non calculable,0.036458333333333336,2011-04,Maintenir et suivre la saisonnalité,0.0
