StockCode,description,product_category,rank_revenue,total_revenue,cumulative_revenue_pct,abc_class,sku_count,cumulative_sku_count,cumulative_sku_pct
22050,PINK PAISLEY ROSE GIFT WRAP,Stationery,2210,422.13,97.06048888042635,C,1,2210,56.44955300127714
85130C,BEADED CRYSTAL HEART BLUE  LARGE,Home Decor,2211,421.815,97.06630731494266,C,1,2211,56.47509578544061
72799F,IVORY PILLAR CANDLE GOLD FLOCK,Home Decor,2212,421.13000000000005,97.07211630070147,C,1,2212,56.50063856960409
85136C,RED SHARK HELICOPTER,Other,2213,420.92,97.0779223897609,C,1,2213,56.526181353767555
85177,BASKET OF FLOWERS SEWING KIT,Other,2214,420.755,97.08372620284223,C,1,2214,56.55172413793104
23560,SET OF 6 RIBBONS COUNTRY STYLE,Other,2215,420.745,97.08952987798551,C,1,2215,56.5772669220945
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,Other,2216,420.255,97.09532679416358,C,1,2216,56.602809706257986
21270,ANTIQUE CREAM CUTLERY CUPBOARD,Kitchen & Tableware,2217,420.09999999999997,97.10112157230162,C,1,2217,56.62835249042145
20762,GREEN FERN SKETCHBOOK ,Other,2218,420.08,97.10691607456353,C,1,2218,56.65389527458493
84820,DANISH ROSE TRINKET TRAYS,Other,2219,418.675,97.11269119652722,C,1,2219,56.6794380587484
22856,ASSORTED EASTER DECORATIONS  BELLS,Home Decor,2220,417.46,97.11844955901593,C,1,2220,56.70498084291188
35004G,SET OF 3 GOLD FLYING DUCKS,Other,2221,416.625,97.12419640367617,C,1,2221,56.73052362707535
22214,CANDLE PLATE LACE WHITE,Home Decor,2222,416.6,97.12994290349123,C,1,2222,56.75606641123883
20765,CHRYSANTHEMUM SKETCHBOOK ,Other,2223,416.05,97.13568181671268,C,1,2223,56.7816091954023
21147,JINGLE BELLS TREE DECORATION,Home Decor,2224,415.77,97.14141686766828,C,1,2224,56.807151979565774
22405,MONEY BOX POCKET MONEY DESIGN,Home Decor,2225,415.36,97.14714626316322,C,1,2225,56.83269476372924
85172,HYACINTH BULB T-LIGHT CANDLES,Home Decor,2226,415.31,97.15287496896781,C,1,2226,56.85823754789272
22108,PING! MICROWAVE PLATE,Kitchen & Tableware,2227,415.09,97.15860064013496,C,1,2227,56.8837803320562
22390,PAPERWEIGHT CHILDHOOD MEMORIES,Stationery,2228,413.565,97.16430527574711,C,1,2228,56.90932311621967
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,Stationery,2229,413.29999999999995,97.1700062560005,C,1,2229,56.934865900383144
90161C,ANT COPPER LIME BOUDICCA BRACELET,Accessories,2230,412.74,97.17569951172223,C,1,2230,56.960408684546614
84658,WHITE STITCHED CUSHION COVER,Textile,2231,412.23,97.18138573260262,C,1,2231,56.98595146871009
23415,HOME SWEET HOME HOOK,Home Decor,2232,412.18,97.18707126379266,C,1,2232,57.01149425287356
21662,VINTAGE GLASS COFFEE CADDY,Stationery,2233,411.425,97.19274638065875,C,1,2233,57.03703703703704
22447,PIN CUSHION BABUSHKA BLUE,Textile,2234,410.81,97.1984130143338,C,1,2234,57.06257982120051
84600,NEW BAROQUE JEWELLERY BOX ,Bags & Packaging,2235,409.85,97.20406640595455,C,1,2235,57.08812260536399
20830,SILVER PHOTO FRAME,Other,2236,409.83,97.20971952169917,C,1,2236,57.113665389527455
21579,LOLITA  DESIGN  COTTON TOTE BAG,Home Decor,2237,409.72,97.21537112012506,C,1,2237,57.13920817369094
22051,BLUE SCANDINAVIAN PAISLEY WRAP,Stationery,2238,409.5,97.22101968391351,C,1,2238,57.1647509578544
22709,WRAP WEDDING DAY,Stationery,2239,408.45,97.22665376420507,C,1,2239,57.190293742017886
22486,PLASMATRONIC LAMP,Other,2240,407.75,97.23227818883204,C,1,2240,57.21583652618135
21285,RETROSPOT CANDLE  MEDIUM,Home Decor,2241,406.27500000000003,97.23788226759432,C,1,2241,57.24137931034483
22647,CERAMIC LOVE HEART MONEY BANK,Home Decor,2242,404.485,97.24346165544287,C,1,2242,57.2669220945083
23218,LAUREL STAR ANTIQUE GOLD,Other,2243,404.28,97.24903821556104,C,1,2243,57.29246487867178
22406,MONEY BOX KINGS CHOICE DESIGN,Home Decor,2244,403.46,97.25460346475785,C,1,2244,57.31800766283525
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,Home Decor,2245,403.38,97.26016761045013,C,1,2245,57.34355044699873
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",Home Decor,2246,402.34999999999997,97.26571754852162,C,1,2246,57.369093231162196
23691,WRAP KEEP CALM BIRTHDAY,Stationery,2247,401.7,97.27125852061887,C,1,2247,57.39463601532567
21654,RIDGED GLASS FINGER BOWL,Kitchen & Tableware,2248,401.135,97.27679169921541,C,1,2248,57.42017879948914
23339,EGG FRYING PAN BLUE ,Other,2249,400.84000000000003,97.282320808639,C,1,2249,57.44572158365262
20934,SET/3 POT PLANT CANDLES,Home Decor,2250,400.6,97.28784660754903,C,1,2250,57.47126436781609
23039,T-LIGHT HOLDER SILVER HEART HANDLE,Home Decor,2251,399.71,97.29336012997119,C,1,2251,57.49680715197957
23561,SET OF 6 RIBBONS PARTY,Other,2252,397.565,97.2988440646783,C,1,2252,57.52234993614304
85016,SET OF 6 VINTAGE NOTELETS KIT,Stationery,2253,397.28499999999997,97.30432413711956,C,1,2253,57.547892720306514
20716,PARTY FOOD SHOPPER BAG,Bags & Packaging,2254,393.84,97.30975668989721,C,1,2254,57.573435504469984
23661,MILK MAIDS MUG ,Kitchen & Tableware,2255,393.59000000000003,97.3151857942232,C,1,2255,57.59897828863346
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,Other,2256,393.40500000000003,97.32061234669499,C,1,2256,57.62452107279693
90200B,BLACK SWEETHEART BRACELET,Home Decor,2257,392.83,97.326030967728,C,1,2257,57.65006385696041
21131,GOLD STANDING GNOME,Other,2258,392.395,97.33144358845516,C,1,2258,57.67560664112388
23150,IVORY SWEETHEART SOAP DISH,Home Decor,2259,390.75,97.33683351837051,C,1,2259,57.701149425287355
22344,PARTY PIZZA DISH PINK POLKADOT,Other,2260,390.29999999999995,97.34221724107292,C,1,2260,57.726692209450825
22127,PARTY CONES CARNIVAL ASSORTED,Other,2261,390.235,97.3476000671779,C,1,2261,57.7522349936143
23337,EGG FRYING PAN MINT ,Other,2262,388.75,97.35296240948011,C,1,2262,57.77777777777777
22510,GINGHAM BABUSHKA DOORSTOP,Other,2263,388.365,97.35831944116681,C,1,2263,57.80332056194125
22256,FELT FARM ANIMAL CHICKEN,Other,2264,387.9,97.36367005873346,C,1,2264,57.82886334610473
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,Home Decor,2265,387.645,97.36901715887943,C,1,2265,57.8544061302682
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,Other,2266,387.18499999999995,97.37435791387438,C,1,2266,57.87994891443168
84360,TABLE LAMP WHITE SHADE WOOD BASE,Other,2267,384.725,97.37966473610517,C,1,2267,57.90549169859515
20867,PINK ROSE FABRIC MIRROR,Textile,2268,384.09499999999997,97.38496286823784,C,1,2268,57.931034482758626
84247E,PACK OF 12 CHRISTMAS FUN CARDS,Christmas,2269,384.09000000000003,97.39026093140146,C,1,2269,57.956577266922096
23429,RED RETRO KITCHEN WALL CLOCK,Home Decor,2270,383.65000000000003,97.3955529252902,C,1,2270,57.98212005108557
90114,SUMMER DAISIES BAG CHARM,Bags & Packaging,2271,383.53499999999997,97.4008433328912,C,1,2271,58.00766283524904
85232A,SET/3 POLKADOT STACKING TINS,Other,2272,383.3,97.40613049894765,C,1,2272,58.03320561941252
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,Other,2273,381.27000000000004,97.41138966357676,C,1,2273,58.05874840357599
22266,EASTER DECORATION HANGING BUNNY,Home Decor,2274,381.025,97.41664544872327,C,1,2274,58.08429118773947
46776D,WOVEN SUNSET CUSHION COVER ,Textile,2275,378.29,97.42186350780882,C,1,2275,58.10983397190294
90161B,ANT COPPER TURQ BOUDICCA BRACELET,Accessories,2276,377.88,97.42707591143368,C,1,2276,58.135376756066414
21373,MIRRORED WALL ART SNOWFLAKES,Home Decor,2277,377.79,97.43228707361595,C,1,2277,58.160919540229884
23186,FRENCH STYLE STORAGE JAR CAFE ,Other,2278,377.75499999999994,97.437497753015,C,1,2278,58.18646232439336
85179A,GREEN BITTY LIGHT CHAIN,Other,2279,377.69,97.44270753581661,C,1,2279,58.21200510855683
21051,RIBBONS PURSE ,Other,2280,377.2,97.44791055965301,C,1,2280,58.23754789272031
90160C,TURQ+RED BOUDICCA LARGE BRACELET,Accessories,2281,377.04,97.45311137648036,C,1,2281,58.26309067688378
47367B,PAIR PADDED HANGERS PINK CHECK,Other,2282,376.27,97.45830157207665,C,1,2282,58.288633461047255
17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,Home Decor,2283,375.93,97.4634870777787,C,1,2283,58.314176245210724
22336,DOVE DECORATION PAINTED ZINC ,Home Decor,2284,375.57,97.46866761771041,C,1,2284,58.3397190293742
15034,PAPER POCKET TRAVELING FAN ,Stationery,2285,375.08500000000004,97.47384146764591,C,1,2285,58.36526181353767
85203,HANGING WOOD AND FELT BUTTERFLY ,Home Decor,2286,374.97,97.47901373129366,C,1,2286,58.39080459770115
84919,BLUE CUSHION COVER WITH FLOWER,Textile,2287,374.44,97.48417868422395,C,1,2287,58.41634738186462
21945,STRAWBERRIES  DESIGN FLANNEL ,Home Decor,2288,373.34,97.489328463967,C,1,2288,58.4418901660281
21318,GLASS CHALICE BLUE SMALL ,Other,2289,372.64,97.49446858804546,C,1,2289,58.467432950191565
90062,CARNIVAL BRACELET,Accessories,2290,371.79999999999995,97.4995971253264,C,1,2290,58.49297573435505
21129,SILVER FISHING GNOME ,Other,2291,371.4,97.50472014508472,C,1,2291,58.51851851851851
22230,JIGSAW TREE WITH WATERING CAN,Accessories,2292,370.71999999999997,97.50983378505458,C,1,2292,58.544061302681996
21689,SILVER VANILLA  FLOWER CANDLE POT,Home Decor,2293,369.87,97.51493570028885,C,1,2293,58.56960408684546
84559A,3D SHEET OF DOG STICKERS,Stationery,2294,369.235,97.52002885645597,C,1,2294,58.59514687100894
23576,SNACK TRAY RED VINTAGE DOILY,Stationery,2295,367.865,97.52510311510807,C,1,2295,58.620689655172406
84916,HAND TOWEL PALE BLUE W FLOWERS,Textile,2296,364.015,97.5301242676049,C,1,2296,58.64623243933589
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,Home Decor,2297,362.27,97.53512134990928,C,1,2297,58.67177522349935
21000,ROSE DU SUD COSMETICS BAG,Bags & Packaging,2298,360.84,97.54009870707027,C,1,2298,58.69731800766284
85049e,SCANDINAVIAN REDS RIBBONS,Other,2299,360.71,97.5450742710364,C,1,2299,58.722860791826314
84563A,PINK & WHITE BREAKFAST TRAY,Other,2300,360.3,97.55004417954184,C,1,2300,58.748403575989784
21060,PARTY INVITES BALLOON GIRL,Other,2301,359.28999999999996,97.55500015630267,C,1,2301,58.77394636015326
22458,CAST IRON HOOK GARDEN FORK,Other,2302,359.28,97.55995599512542,C,1,2302,58.79948914431673
22598,CHRISTMAS MUSICAL ZINC TREE,Christmas,2303,357.895,97.56489272952606,C,1,2303,58.82503192848021
20856,DENIM PATCH PURSE PINK BUTTERFLY,Other,2304,357.29,97.56982111867374,C,1,2304,58.85057471264368
21066,VINTAGE RED MUG,Kitchen & Tableware,2305,356.36,97.57473667958133,C,1,2305,58.876117496807154
82095,HEART BUTTONS JEWELLERY BOX,Home Decor,2306,356.11,97.57964879203726,C,1,2306,58.901660280970624
85169B,BLACK LOVE BIRD CANDLE,Home Decor,2307,356.06,97.58456021480288,C,1,2307,58.9272030651341
84569A,PACK 3 IRON ON DOG PATCHES,Bags & Packaging,2308,355.84,97.58946860293103,C,1,2308,58.95274584929757
84821,DANISH ROSE DELUXE COASTER,Other,2309,355.49,97.59437216322691,C,1,2309,58.97828863346105
21724,PANDA AND BUNNIES STICKER SHEET,Stationery,2310,355.405,97.59927455104922,C,1,2310,59.00383141762452
35964,FOLKART CLIP ON STARS,Other,2311,354.94,97.60417052475148,C,1,2311,59.029374201788
21817,GLITTER CHRISTMAS TREE,Christmas,2312,354.81,97.60906470525887,C,1,2312,59.054916985951465
21758,VINTAGE SHELLS PRINT,Stationery,2313,354.5,97.61395460968623,C,1,2313,59.08045977011495
23540,WALL ART THE MAGIC FOREST ,Home Decor,2314,352.465,97.61881644371725,C,1,2314,59.10600255427841
23420,PANTRY HOOK TEA STRAINER ,Kitchen & Tableware,2315,351.37,97.62366317353006,C,1,2315,59.131545338441896
21286,RETROSPOT CANDLE  LARGE,Home Decor,2316,351.32,97.62850921365256,C,1,2316,59.15708812260536
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,Bags & Packaging,2317,351.19,97.6333534605802,C,1,2317,59.18263090676884
22265,EASTER DECORATION NATURAL CHICK,Home Decor,2318,350.875,97.63819336245876,C,1,2318,59.208173690932306
21555,CERAMIC STRAWBERRY TRINKET TRAY,Other,2319,350.47,97.64302767784568,C,1,2319,59.23371647509579
23421,PANTRY HOOK SPATULA,Other,2320,349.2,97.64784447509824,C,1,2320,59.25925925925925
21263,GREEN GOOSE FEATHER TREE 60CM,Other,2321,349.17,97.65266085853662,C,1,2321,59.28480204342274
84924A,WAKE UP COCKEREL CALENDAR SIGN ,Home Decor,2322,348.59000000000003,97.65746924156718,C,1,2322,59.310344827586206
21001,ROSE DU SUD WASHBAG ,Bags & Packaging,2323,348.19,97.66227210707513,C,1,2323,59.33588761174968
21222,SET/4 BADGES BEETLES,Other,2324,348.19,97.66707497258308,C,1,2324,59.36143039591315
21879,HEARTS GIFT TAPE,Home Decor,2325,347.85,97.67187314819678,C,1,2325,59.38697318007663
20652,BLUE POLKADOT LUGGAGE TAG ,Stationery,2326,346.86,97.676657667942,C,1,2326,59.4125159642401
21476,STEEL SWEETHEART ROUND TABLE CREAM,Home Decor,2327,346.45,97.68143653222651,C,1,2327,59.43805874840358
47591B,SCOTTIES CHILDRENS APRON,Toys & Kids,2328,344.78999999999996,97.68619249879214,C,1,2328,59.46360153256705
84849A,HELLO SAILOR BLUE SOAP HOLDER,Other,2329,344.34000000000003,97.6909422581448,C,1,2329,59.489144316730524
85025C,PINK HEART SHAPE PHOTO FRAME,Home Decor,2330,343.285,97.69567746503154,C,1,2330,59.514687100893994
35598D,PINK/WHITE CHRISTMAS TREE 60CM,Christmas,2331,342.86,97.70040680955049,C,1,2331,59.54022988505747
85129D,BEADED CRYSTAL HEART PINK SMALL,Home Decor,2332,342.74,97.70513449881265,C,1,2332,59.56577266922094
47559b,TEA TIME OVEN GLOVE,Kitchen & Tableware,2333,342.65,97.70986094663223,C,1,2333,59.59131545338442
22459,CAST IRON HOOK GARDEN TROWEL,Other,2334,342.42499999999995,97.71458429084532,C,1,2334,59.61685823754789
21088,SET/6 FRUIT SALAD PAPER CUPS,Kitchen & Tableware,2335,341.355,97.7192928756854,C,1,2335,59.642401021711365
21202,DOLLY HONEYCOMB GARLAND,Toys & Kids,2336,341.15999999999997,97.72399877073317,C,1,2336,59.66794380587485
84766,SILVER ROCOCO CANDLE STICK,Home Decor,2337,340.7,97.72869832062995,C,1,2337,59.69348659003831
21221,SET/4 BADGES CUTE CREATURES,Other,2338,340.22,97.73339124949956,C,1,2338,59.719029374201796
21284,RETROSPOT CANDLE  SMALL,Home Decor,2339,338.535,97.73806093580511,C,1,2339,59.74457215836526
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,Kitchen & Tableware,2340,338.0,97.74272324242416,C,1,2340,59.77011494252874
84596E,SMALL LICORICE DES PINK BOWL,Kitchen & Tableware,2341,337.43,97.74737768657346,C,1,2341,59.795657726692205
23116,VEGETABLE GARDEN CHOPPING BOARD,Other,2342,337.27500000000003,97.75202999268274,C,1,2342,59.82120051085569
20803,SMALL PINK GLASS SUNDAE DISH,Other,2343,335.26,97.7566545042718,C,1,2343,59.84674329501915
22048,BIRTHDAY BANQUET GIFT WRAP,Stationery,2344,335.19,97.7612780502944,C,1,2344,59.872286079182636
23575,SNACK TRAY PAISLEY PARK,Other,2345,335.175,97.76590138940988,C,1,2345,59.897828863346106
79030D,TUMBLER BAROQUE,Other,2346,334.34499999999997,97.77051327966592,C,1,2346,59.92337164750958
21884,CAKES AND BOWS GIFT  TAPE,Kitchen & Tableware,2347,333.93,97.77511944549224,C,1,2347,59.94891443167305
23047,PAPER LANTERN 5 POINT SEQUIN STAR,Stationery,2348,333.5,97.77971967998174,C,1,2348,59.97445721583653
20700,GREEN CAT FLORAL CUSHION COVER ,Textile,2349,332.25,97.78430267221302,C,1,2349,60.0
20782,CAMOUFLAGE EAR MUFF HEADPHONES,Other,2350,331.83,97.78887987104557,C,1,2350,60.02554278416348
21634,ASSORTED MINI MADRAS NOTEBOOK,Stationery,2351,331.605,97.79345396627163,C,1,2351,60.05108556832695
21248,DOOR HANGER  MUM + DADS ROOM,Other,2352,330.71999999999997,97.79801585397885,C,1,2352,60.076628352490424
84563B,BLUE & WHITE BREAKFAST TRAY,Other,2353,330.40000000000003,97.80257332766801,C,1,2353,60.102171136653894
23015,CORDIAL GLASS JUG,Other,2354,330.2,97.80712804259585,C,1,2354,60.12771392081737
35923,CANDY HEART HANGING DECORATION,Home Decor,2355,329.605,97.81167455020878,C,1,2355,60.15325670498084
84974,S/2 ZINC HEART DESIGN PLANTERS,Home Decor,2356,329.54999999999995,97.81622029916235,C,1,2356,60.17879948914432
22345,PARTY PIZZA DISH BLUE POLKADOT,Other,2357,329.53999999999996,97.82076591017784,C,1,2357,60.20434227330779
90200A,PURPLE SWEETHEART BRACELET,Home Decor,2358,328.44,97.82529634800613,C,1,2358,60.229885057471265
23579,SNACK TRAY I LOVE LONDON,Other,2359,326.575,97.82980106038517,C,1,2359,60.255427841634734
21684,SMALL MEDINA STAMPED METAL BOWL ,Kitchen & Tableware,2360,325.99,97.83429770338736,C,1,2360,60.28097062579821
71270,PHOTO CLIP LINE,Other,2361,325.605,97.83878903577403,C,1,2361,60.30651340996168
23037,CANDLE HOLDER SILVER MADELINE,Home Decor,2362,325.16,97.84327422991677,C,1,2362,60.33205619412516
22316,200 BENDY SKULL STRAWS,Other,2363,324.2,97.84774618200522,C,1,2363,60.35759897828863
16014,SMALL CHINESE STYLE SCISSOR,Other,2364,323.89,97.85221385801363,C,1,2364,60.383141762452105
85205B,PINK FELT EASTER RABBIT GARLAND,Other,2365,323.15,97.85667132660517,C,1,2365,60.408684546615575
22135,MINI LADLE LOVE HEART PINK,Home Decor,2366,322.38,97.86111817396566,C,1,2366,60.43422733077905
84509c,SET OF 4 POLKADOT PLACEMATS ,Other,2367,322.22,97.86556281431712,C,1,2367,60.45977011494252
23379,PACK OF 12 RED APPLE TISSUES,Bags & Packaging,2368,321.03,97.86999104003874,C,1,2368,60.485312899106006
84976,RECTANGULAR SHAPED MIRROR,Other,2369,320.54,97.87441250679515,C,1,2369,60.51085568326947
21425,SKULLS STORAGE BOX LARGE,Bags & Packaging,2370,320.49,97.87883328386123,C,1,2370,60.53639846743295
84638,SMALL KITCHEN FLOWER POTS PLAQUE,Kitchen & Tableware,2371,320.14,97.88324923309501,C,1,2371,60.56194125159643
21898,POTTING SHED ROSE CANDLE,Home Decor,2372,319.99,97.88766311325783,C,1,2372,60.5874840357599
20936,FORKED CACTUS CANDLE,Home Decor,2373,319.66,97.89207244146446,C,1,2373,60.61302681992338
22202,MILK PAN PINK POLKADOT,Other,2374,319.35,97.89647749359105,C,1,2374,60.63856960408685
22547,MINI JIGSAW DINOSAUR ,Other,2375,318.925,97.90087668334986,C,1,2375,60.664112388250324
90161D,ANT COPPER PINK BOUDICCA BRACELET,Accessories,2376,318.89,97.90527539032544,C,1,2376,60.689655172413794
84708B,PINK JEWELLED PHOTO FRAME ,Other,2377,318.8,97.90967285585842,C,1,2377,60.71519795657727
21197,MULTICOLOUR  CONFETTI IN TUBE,Other,2378,318.22,97.9140623209836,C,1,2378,60.74074074074074
84663A,GRASS HOPPER WOODEN WALL CLOCK ,Home Decor,2379,317.635,97.91844371673194,C,1,2379,60.76628352490422
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,Other,2380,317.44,97.922822422688,C,1,2380,60.79182630906769
84884a,ANT WHITE WIRE HEART SPIRAL,Home Decor,2381,317.41999999999996,97.92720085276794,C,1,2381,60.817369093231164
22134,MINI LADLE LOVE HEART RED ,Home Decor,2382,317.39,97.93157886903366,C,1,2382,60.842911877394634
72122,COFFEE SCENT PILLAR CANDLE,Home Decor,2383,317.265,97.93595516107357,C,1,2383,60.86845466155811
35915C,PEACH KNITTED HEN ,Other,2384,316.46,97.9403203490992,C,1,2384,60.89399744572158
21026,SPACE OWL,Other,2385,315.75,97.94467574352215,C,1,2385,60.91954022988506
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,Stationery,2386,315.73,97.949030862069,C,1,2386,60.94508301404853
22104,MIRROR MOSAIC CANDLE PLATE,Home Decor,2387,315.35999999999996,97.9533808769074,C,1,2387,60.970625798212005
47594B,SCOTTIES DESIGN WASHBAG,Home Decor,2388,314.54999999999995,97.95771971876249,C,1,2388,60.996168582375475
84584,PINK GINGHAM CAT WITH SCARF,Other,2389,314.51,97.96205800886531,C,1,2389,61.02171136653895
84598,BOYS ALPHABET IRON ON PATCHES,Other,2390,313.885,97.96638767783902,C,1,2390,61.04725415070242
21723,ALPHABET HEARTS STICKER SHEET,Home Decor,2391,313.53,97.97071245001142,C,1,2391,61.072796934865906
21942,SKULLS DESIGN FLANNEL,Home Decor,2392,313.01,97.9750300494044,C,1,2392,61.09833971902937
35637A,IVORY STRING CURTAIN WITH POLE ,Accessories,2393,312.675,97.97934302787216,C,1,2393,61.12388250319285
22096,PINK PAISLEY SQUARE TISSUE BOX ,Bags & Packaging,2394,312.65000000000003,97.98365566149478,C,1,2394,61.149425287356316
22053,EMPIRE DESIGN ROSETTE,Home Decor,2395,311.705,97.98795525997019,C,1,2395,61.1749680715198
46118,FUNKY MONKEY CUSHION COVER,Textile,2396,310.775,97.99224203020552,C,1,2396,61.20051085568326
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,Kitchen & Tableware,2397,310.73,97.99652817971952,C,1,2397,61.22605363984675
21841,BABY MOUSE RED GINGHAM DRESS,Toys & Kids,2398,310.25,98.00080770820637,C,1,2398,61.251596424010216
84631,FRUIT TREE AND BIRDS WALL PLAQUE,Home Decor,2399,310.2,98.0050865470029,C,1,2399,61.27713920817369
21944,KITTENS DESIGN FLANNEL,Home Decor,2400,310.19,98.00936524786138,C,1,2400,61.30268199233716
85169D,PINK LOVE BIRD CANDLE,Home Decor,2401,309.97,98.01364091408239,C,1,2401,61.32822477650064
85232B,SET OF 3 BABUSHKA STACKING TINS,Other,2402,309.375,98.0179083729885,C,1,2402,61.35376756066411
22339,CHRISTMAS TREE PAINTED ZINC ,Christmas,2403,309.015,98.02217086612424,C,1,2403,61.37931034482759
90209B,GREEN ENAMEL+GLASS HAIR COMB,Other,2404,308.39,98.02642473813088,C,1,2404,61.40485312899106
16238,PARTY TIME PENCIL ERASERS,Other,2405,308.31,98.030677506633,C,1,2405,61.430395913154534
21881,CUTE CATS TAPE,Other,2406,308.15500000000003,98.03492813709511,C,1,2406,61.455938697318004
21442,GREEN BIRDHOUSE DECORATION,Home Decor,2407,307.94,98.0391758018888,C,1,2407,61.48148148148148
22533,MAGIC DRAWING SLATE BAKE A CAKE ,Kitchen & Tableware,2408,306.665,98.04340587957913,C,1,2408,61.50702426564496
23495,SET OF 3 PANTRY WOODEN SPOONS,Kitchen & Tableware,2409,306.66,98.0476358883004,C,1,2409,61.53256704980843
22124,SET OF 2 TEA TOWELS PING MICROWAVE,Kitchen & Tableware,2410,306.16,98.05185900011843,C,1,2410,61.558109833971905
79163,BLACK CHAMPAGNE GLASS,Other,2411,305.97,98.05607949111318,C,1,2411,61.583652618135375
21371,MIRRORED WALL ART POPPIES,Home Decor,2412,305.085,98.06028777458911,C,1,2412,61.60919540229885
